similarity,counts,sequence
-99.41114341611829,4,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-68.64014452451478,4,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1
-99.41114341611828,4,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-92.44723189068716,4,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-52.492380804836436,4,0 6 7 2 5 2 5 2 1 12 13 0 11 14 1 3
-64.813367628005,4,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1
-61.8930201911125,4,6 0 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3
-31.969017405672897,4,0 7 2 0 1 6 5 2 5 2 1 4 3
-62.30736047675046,4,0 6 2 1 7 5 2 5 2 1 13 12 0 11 14 1 3
-31.9288159019435,4,0 5 2 0 7 2 1 6 1 5 2 4 3
-33.56986823269268,4,0 7 2 1 6 5 2 5 2 1 4 3
-30.530584022284287,4,0 5 2 0 7 2 0 1 6 1 5 2 4 3
-99.41114341611829,4,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-29.60686661055131,4,0 6 0 7 2 5 2 5 2 1 4 3 10 3
-49.7209906996983,4,0 6 0 5 2 7 2 5 2 1 12 13 0 11 14 1 3
-86.05381612248293,4,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 10
-102.52024454552624,4,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-73.8097195670718,3,0 6 0 13 7 2 5 2 5 2 1 12 0 11 14 1 3
-39.71156048845835,3,0 6 5 2 7 2 5 2 1 12 13 0 14 11 1 3
-85.47351752357571,3,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-29.821214977610367,3,0 6 7 2 5 2 5 2 1 8 9 4 8 3
-86.0497209424896,3,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 10
-61.717270964303545,3,0 6 0 13 5 2 7 2 5 2 1 12 0 14 11 1 3
-29.742343527694963,3,0 6 5 2 7 2 5 2 1 8 9 4 8 3
-28.060897077300172,3,0 6 0 7 2 5 2 5 2 1 8 9 4 8 3
-73.94157537960511,3,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 10
-39.720546426665344,3,0 6 5 2 5 2 7 2 1 12 13 0 14 11 1 3
-28.12378763510131,3,6 0 7 2 5 2 5 2 1 8 9 8 4 8 3
-92.44414385969928,3,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-61.7059918182848,3,0 6 0 13 7 2 5 2 5 2 1 12 0 14 11 1 3
-102.52286762264664,3,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-99.41604483695845,3,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-70.24857931876436,3,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 10
-52.48771755662241,3,0 6 5 2 7 2 5 2 1 12 13 0 11 14 1 3
-39.74187416678914,3,0 5 2 0 7 2 6 5 2 1
-77.59284924423156,3,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1
-77.9088191309621,3,0 6 13 5 2 7 2 5 2 1 12 0 11 14 1 3
-109.70683289636852,3,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-37.57781122049168,3,0 5 2 0 5 2 0 7 2 6 1
-47.24772591527997,3,0 6 0 5 2 5 2 7 2 1 10 13 12 0 14 11 1 3
-49.72950369378913,3,0 6 0 5 2 5 2 7 2 1 12 13 0 11 14 1 3
-106.3799563623896,3,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-34.22212242986844,3,0 5 2 0 5 2 1 6 7 2 4 3
-85.48761773488582,3,0 6 0 7 2 5 2 5 2 1 12 13 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-49.73138867506604,3,0 6 7 2 5 2 5 2 1 10 13 12 0 14 11 1 3
-81.74202542898198,3,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 10
-61.83511642385302,3,0 6 7 2 5 2 5 2 1 10 13 12 0 11 14 1 3
-29.269218875264176,3,0 7 2 8 0 5 2 0 5 2 6 1 8 4 3
-30.531383506125827,3,0 5 2 0 7 2 0 5 2 1 6 8 4 3
-59.10874491485896,3,0 6 0 5 2 7 2 5 2 1 13 12 0 14 1 11 1 3
-37.6172629509113,3,0 6 0 5 2 7 2 5 2 1 12 13 0 14 11 1 3
-31.96304789964272,3,0 5 2 5 2 0 7 2 1 6 1 4 3
-102.52286762264664,3,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-88.15212243408313,3,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-82.16326327787243,3,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1
-31.54853310943903,3,6 0 5 2 7 2 5 2 1 4 3 10 3
-52.70369228035735,3,0 6 2 7 2 1 5 2 1 13 12 0 14 11 1 3
-32.56511923125717,3,0 7 2 0 5 2 0 1 6 5 2 4 3
-95.33627927180436,3,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-28.154741552146795,3,0 6 7 2 5 2 5 2 1 8 9 8 4 8 3
-109.71188748660994,3,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-99.47870144059704,3,0 6 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-29.61323567446384,2,0 6 0 5 2 5 2 7 2 1 4 3 10 3
-88.16236170559047,2,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 12 13 0 14 11 1 3
-61.863605713763434,2,0 6 7 2 5 2 5 2 1 12 13 0 14 11 1 3 10
-26.770370390857124,2,0 6 5 2 7 2 5 2 1 8 9 10 8 4 9 3
-28.080509599285246,2,0 6 5 2 7 2 5 2 1 8 9 8 4 8 3
-35.88191401773381,2,0 7 2 5 2 5 2 1 6 4 3
-28.05097312945902,2,6 0 5 2 7 2 5 2 1 8 9 8 4 9 3
-37.97963145949822,2,0 6 0 12 13 7 2 5 2 5 2 0 1 14 11 1 3
-77.89691336572007,2,0 6 13 7 2 5 2 5 2 1 12 0 11 14 1 3
-39.5369568447537,2,0 5 2 0 7 2 5 2 1 6
-39.260008384659045,2,0 7 2 5 2 5 2 1 6 1
-49.362404304560954,2,0 6 5 2 7 2 5 2 1 8 9 8 4 9 3 8 3
-34.24904900682256,2,0 7 2 0 5 2 1 6 5 2 4 3
-36.853884049045284,2,0 5 2 0 7 2 5 2 1 6 1
-36.07063500153488,2,0 7 2 6 5 2 5 2 1 4 3
-29.742343527694963,2,0 6 5 2 7 2 5 2 1 8 9 4 9 3
-99.42833165841628,2,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 12 13 0 11 14 1 3
-33.387722645709665,2,0 6 5 2 7 2 1 5 2 3 4 3
-102.52024454552624,2,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-33.91347914243547,2,0 5 2 5 2 0 7 2 1 6 4 3
-92.44723189068718,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-73.91829758371456,2,6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 10
-30.00987959630413,2,0 5 2 0 7 2 1 6 1 5 2 1 4 3
-31.940152316850906,2,0 5 2 0 7 2 5 2 1 6 1 4 3
-29.429679287919914,2,0 6 7 2 5 2 5 2 1 9 8 4 9 3
-36.05262139521181,2,0 5 2 6 5 2 7 2 1 4 3
-99.41295680597055,2,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-34.18305934942746,2,0 7 2 0 1 6 5 2 5 2 4 3
-47.23960977492958,2,0 6 0 7 2 5 2 5 2 1 10 13 12 0 14 11 1 3
-81.74705630319603,2,0 6 0 5 2 7 2 5 2 13 1 12 0 11 14 1 3 10
-95.33627927180436,2,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-85.5343866294797,2,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-61.86940829947008,2,6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3
-89.78594502897312,2,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-47.28398262736396,2,0 6 0 5 2 7 2 5 2 1 13 1 12 0 14 11 1 3
-100.37824606532824,2,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3 10
-58.690723968742866,2,0 6 0 1 5 2 7 2 5 2 1 13 12 0 11 14 1 3
-28.088937089194122,2,0 6 5 2 5 2 7 2 1 8 9 8 4 8 3
-32.143614305111605,2,0 7 2 0 5 2 5 2 1 6 1 4 3
-92.44414385969928,2,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-92.503199575751,2,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-102.52529913576768,2,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-29.71991523653279,2,6 0 5 2 5 2 7 2 1 8 9 4 8 3
-65.28039060534614,2,0 6 5 2 7 2 1 5 2 13 12 0 11 14 1 3
-39.686989481684996,2,6 0 7 2 5 2 5 2 1 12 13 0 14 11 1 3
-70.23422208001213,2,0 6 0 5 2 5 2 7 2 1 13 12 0 11 1 14 1 3
-28.180638077971427,2,0 6 5 2 7 2 1 5 2 1 8 9 4 8 3
-81.83946736046731,2,0 6 5 2 7 2 1 5 2 1 13 12 0 11 14 1 3 10
-27.96038961427206,2,0 6 0 7 2 1 5 2 5 2 1 4 3 10 3
-70.32953141770768,2,0 6 7 2 1 5 2 5 2 1 13 12 0 14 11 1 3 10
-73.91514801186587,2,6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 10
-46.89027945308613,2,0 6 0 5 2 7 2 5 2 1 8 9 8 4 8 3 9 3
-27.691137656801747,2,0 6 0 5 2 7 2 5 2 1 9 8 4 3 9
-103.259595353862,2,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 10 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-62.228364709998296,2,0 6 7 2 5 2 5 2 1 13 12 0 14 1 11 1 3
-102.5064233542162,2,6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-30.834268761129923,2,1 6 0 5 2 0 5 2 0 7 2 8 4 3
-65.24756180819605,2,0 6 0 5 2 7 2 1 5 13 12 0 11 14 1 3
-48.68006132433477,2,6 0 1 5 2 5 2 7 2 13 12 0 1 11 14 1 9 8 9 10 4 3
-58.73502000865436,2,0 6 0 5 2 7 2 5 2 1 10 13 12 0 11 14 1 3
-31.01663889133243,2,1 6 0 7 2 0 5 2 0 5 2 8 4 3
-88.1647932187115,2,0 6 5 2 5 2 7 2 1 12 13 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-61.93157453748689,2,0 6 1 5 2 5 2 7 2 1 13 12 0 11 14 1 3
-33.57135998046062,2,6 0 1 2 5 2 7 2 5 3 4 3
-102.52024454552624,2,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-66.99690785560462,2,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 10
-85.48761773488582,2,0 6 0 7 2 5 2 5 2 1 12 13 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-49.789292442325504,2,6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3
-47.674319888457134,2,0 6 0 2 1 7 5 2 5 2 1 13 12 0 14 11 1 3
-59.17286124980478,2,0 6 0 2 1 7 5 2 5 2 1 13 12 0 11 14 1 3
-37.71098868073196,2,0 6 7 2 1 5 2 5 2 1 12 13 0 14 11 1 3
-31.458675816887485,2,6 0 1 5 2 5 2 7 2 4 3 10 3
-30.72771615040934,2,0 5 2 0 5 2 1 6 1 0 7 2 4 3
-36.887189920762964,2,0 7 2 0 1 6 5 2 5 2 1
-33.88894816087282,2,0 5 2 0 7 2 5 2 1 6 4 3
-42.62876935497985,2,0 7 2 6 5 2 5 2 1
-47.56192047117575,2,1 6 0 5 2 0 5 2 0 7 2 4 3
-39.56557632324347,2,0 5 2 5 2 0 7 2 1 6
-28.6105176683986,2,0 5 2 0 7 2 0 5 2 1 6 8 10 4 3
-85.4907057658737,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 12 13 0 11 14 1 3
-65.27869171005091,2,0 6 7 2 5 2 1 5 1 13 12 0 11 14 1 3
-59.11683225924524,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 1 11 1 3
-38.83542058173725,2,6 0 7 2 5 2 5 2 1 12 13 0 1 14 11 1 10 9 8 10 4 3
-70.24049197437807,2,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 10
-99.41295680597058,2,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-65.12075629755601,2,0 6 13 7 2 5 2 5 2 1 12 0 14 11 1 3
-78.5968362446988,2,0 6 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 12 13 0 11 14 1 3 12 13 0 14 11 1 3
-77.58952469616904,2,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1
-69.09036501602732,2,0 6 5 2 7 2 1 5 13 12 0 11 14 1 3
-50.20363272796346,2,0 6 2 1 7 5 2 5 2 1 13 12 0 14 11 1 3
-68.65448089041965,2,0 6 5 2 7 2 5 2 1 12 13 0 11 14 1
-29.990024522445125,2,1 6 1 0 7 2 0 5 2 0 5 2 8 4 3
-52.063060947242825,2,0 6 0 7 2 5 2 5 2 1 12 13 0 14 11 1
-106.4408254682936,2,0 6 5 2 7 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-96.50050475564943,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 10 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-48.65961606828145,2,6 0 1 5 2 5 2 7 2 13 12 0 1 11 14 1 10 9 8 10 4 3
-81.747120680112,2,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 10
-51.956591303771035,2,1 6 1 0 5 2 0 7 2 0 5 2
-64.822353566212,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1
-31.82729100683849,2,1 6 0 7 2 1 5 2 5 2 8 4 3
-61.84036516691026,2,0 6 0 5 2 7 2 1 5 2 13 12 0 11 14 1 3
-110.03364870289505,2,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3 10
-65.14164800100502,2,0 6 13 5 2 5 2 7 2 1 12 0 14 11 1 3
-43.56498768553588,2,0 6 5 2 5 2 7 2 13 1 0 12 11 14 1 3 9 8 4 3
-36.766337710708754,2,0 5 2 0 7 2 1 6 5 2 1
-30.406162613121644,2,1 6 0 7 2 0 1 5 2 5 2 8 4 3
-59.12832419835679,2,0 6 0 2 1 5 2 5 2 7 1 13 12 0 11 14 1 3
-85.47841894441588,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-45.38401438612032,2,1 0 7 2 0 5 2 0 5 2 1 6 4 3
-29.75353538858985,2,0 6 0 7 2 5 2 5 2 1 8 4 8 3
-38.13846986101365,2,0 6 0 5 2 5 2 7 2 13 1 0 12 14 11 1 3
-27.44546999166115,2,1 6 0 5 2 0 5 2 0 7 2 10 8 10 4 3
-46.869240830869025,2,6 0 5 2 7 2 5 2 1 8 9 8 4 3 8 3 9 3
-52.51649655456913,2,0 6 7 2 5 2 1 5 2 13 12 0 14 11 1 3
-49.36570100488245,2,0 6 0 5 2 5 2 7 2 1 8 9 8 4 8 3 9
-69.11687551241062,2,0 6 7 2 1 5 2 1 13 12 0 11 14 1 3
-49.369944690268895,2,0 6 5 2 5 2 7 2 1 8 9 8 4 9 3 8 3
-44.66429100990197,2,0 6 0 5 2 5 2 7 2 1 8 9 8 4 3 9 3 9 3
-78.5218928196024,2,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 12 13 0 14 11 1 3
-51.97598461106491,2,0 6 13 5 2 5 2 7 2 1 12 14 11 0 1 3
-27.67184302255787,2,0 6 5 2 5 2 7 2 1 10 9 8 4 9 3
-28.0594006193679,2,6 0 5 2 5 2 7 2 1 8 9 8 4 9 3
-95.33871078492538,2,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-29.88076020180305,2,0 6 5 2 7 2 1 5 2 1 8 4 8 3
-96.49750754910237,2,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 10 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-99.46510671510595,2,0 6 7 2 1 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-96.54400942652352,2,0 6 0 5 2 7 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-40.00316719192015,2,0 7 2 0 5 2 6 1 5 2
-31.169644135015933,2,0 6 0 7 2 5 2 1 5 2 3 4 3
-85.5191708722965,2,6 0 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-34.24904900682256,2,0 7 2 0 5 2 6 5 2 1 4 3
-28.73883150950367,2,0 7 2 0 5 2 0 5 2 1 6 8 10 4 3
-49.73866373844921,2,0 6 5 2 5 2 7 2 1 10 13 12 0 14 11 1 3
-70.24976768253065,2,0 6 0 5 2 7 2 1 13 5 2 1 12 0 11 14 1 3
-49.93820943268703,1,0 6 0 2 7 2 1 5 2 1 12 13 0 11 14 1 3
-102.50455329593105,1,6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-71.57275209540659,1,0 6 0 5 2 7 2 5 2 1 12 13 0 14 11 1 3 12 13 0 14 11 1 3 12 13 0 11 14 1 3
-52.53088898153421,1,0 6 7 2 5 2 5 2 1 13 0 12 11 14 1 3
-80.68676972839357,1,0 6 0 7 2 5 2 1 5 2 1 10 12 13 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
