similarity,counts,sequence
-22.785403639893797,5,0 6 0 5 2 5 2 7 2 1 8 9 8 9 8 4 3 15 3
-1.152104773345472,5,6 0 1 5 2 7 2 5 2 8 9 8 9 8 4 3 18 1 3
-1.0940236295930996,5,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 8 9 4 3 18 1 3
-0.7394559920177668,5,0 6 0 5 2 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-14.338059361062665,5,6 0 1 5 2 7 2 1 5 2 4 3 18 1 3
-24.659888754985623,5,0 6 0 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-0.7667103569578402,5,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 18 1 3
-1.1213764873796621,5,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 4 3 18 1 3
-25.98815087537588,5,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3 15
-1.1309897149510424,5,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 4 3 18 1 3
-0.9360075221499712,5,0 6 0 7 2 5 2 5 2 1 9 8 4 3 18 1 3
-25.10205974155393,5,0 6 5 2 7 2 5 2 1 8 9 8 9 4 3 15 3
-22.74577335301716,4,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 4 3 15 3
-24.699050948271108,4,6 0 1 7 2 1 5 2 5 2 9 8 10 4 3 15 3
-26.502028062881713,4,0 6 0 7 2 5 2 5 2 1 8 9 4 3 15 3
-1.1517316094086179,4,6 0 1 5 2 5 2 7 2 8 9 8 9 8 4 3 18 1 3
-21.718328117667852,4,6 0 1 5 2 5 2 7 2 8 9 8 9 8 9 8 9 4 3 15
-21.825928441697968,4,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 4 3 15
-26.15399633871241,4,0 6 0 7 2 5 2 5 2 1 9 8 4 3 15 3
-0.7835597589281931,4,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3 18 1 3
-20.903007166604084,4,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3 15 3
-0.8676680002378498,4,0 6 0 7 2 5 2 5 2 1 9 8 9 4 3 18 1 3
-1.1430524743995774,4,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 4 3 18 1 3
-1.1326321599495155,4,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 4 3 18 1 3
-1.3666790094449055,4,6 0 1 7 2 1 5 2 5 2 8 4 3 18 1 3
-23.4278792541222,4,0 6 0 5 2 5 2 7 2 1 9 8 9 10 4 3 15 3
-26.118040325207108,4,6 0 1 5 2 5 2 7 2 9 8 9 4 3 15 3
-1.086290602593292,4,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 9 8 4 3 18 1 3
-20.80603737554743,4,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 8 4 3 15 3
-25.10960012726187,4,0 6 5 2 5 2 7 2 1 8 9 8 9 4 3 15 3
-22.837526462154173,4,0 6 0 7 2 5 2 5 2 1 8 9 8 9 8 4 3 15 3
-0.811501007928019,4,0 6 0 5 2 7 2 1 5 2 1 9 8 9 10 4 3 18 1 3
-23.642008929961342,4,0 6 0 7 2 5 2 1 5 2 1 9 8 9 4 3 15 3
-26.15277097016871,4,0 6 0 5 2 7 2 5 2 1 9 8 4 3 15 3
-0.9912321673332436,4,0 6 5 2 7 2 5 2 1 9 8 4 3 18 1 3
-26.03551597871226,4,0 6 0 7 2 5 2 5 2 1 9 8 10 4 3 15
-1.1531740057710975,4,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 8 9 4 3 18 1 3
-26.035670870688318,4,0 6 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-0.8043266561369868,4,6 0 1 7 2 5 2 5 2 9 8 9 8 9 8 9 4 3 18 1 3
-0.8686260722533545,4,0 6 0 5 2 5 2 7 2 1 9 8 9 4 3 18 1 3
-0.7724957456512123,4,6 0 1 7 2 5 2 5 2 9 8 10 4 3 18 1 3
-26.1288087360854,4,0 6 0 5 2 7 2 5 2 1 9 8 9 4 3 15
-0.8665651685485154,4,0 6 0 5 2 7 2 5 2 1 9 8 9 4 3 18 1 3
-26.03658050317393,4,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3 15
-0.9163892682055752,3,0 6 5 2 7 2 5 2 1 9 8 9 4 3 18 1 3
-26.517942284450804,3,0 6 0 7 2 5 2 1 5 2 1 10 4 3 15 3
-0.8330095144980291,3,0 6 7 2 1 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-22.944970810934077,3,0 6 7 2 5 2 1 5 2 1 8 9 8 9 8 4 3 15 3
-25.08317275952262,3,6 0 5 2 5 2 7 2 1 8 9 8 9 4 3 15 3
-24.66525394285409,3,0 6 0 7 2 5 2 5 2 1 9 8 10 4 3 15 3
-0.7049057050176561,3,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-0.699907647909757,3,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 18 1 3
-24.65872787952316,3,0 6 0 5 2 7 2 5 2 1 9 8 9 10 4 3 15
-24.66409306739164,3,0 6 0 5 2 7 2 5 2 1 9 8 10 4 3 15 3
-26.038770055854265,3,0 6 5 2 7 2 5 2 1 9 8 10 4 3 15 3
-0.8591813349539784,3,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 4 3 18 1 3
-0.8539578523500974,3,0 6 5 2 7 2 1 5 2 1 9 8 9 10 4 3 18 1 3
-14.275165644328524,3,0 6 0 1 7 2 5 2 5 2 4 3 18 1 3
-23.921515091712713,3,0 6 5 2 7 2 5 2 1 8 9 8 9 8 4 3 15 3
-26.13585225046633,3,0 6 7 2 5 2 5 2 1 9 8 9 4 3 15 3
-20.87699839194619,3,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 4 3 15 3
-23.84295211822945,3,0 6 0 5 2 7 2 5 2 1 8 9 8 9 4 3 15 3
-0.9911456312102424,3,0 6 0 5 2 5 2 1 7 2 9 8 10 4 3 18 1 3
-26.10768251994061,3,6 0 5 2 5 2 7 2 1 9 8 9 4 3 15 3
-26.074346109533032,3,6 0 1 5 2 7 2 5 2 9 8 9 4 3 15 3
-25.09781605616747,3,0 6 0 5 2 7 2 5 2 1 8 9 8 9 4 3 15
-0.7044675448357139,3,0 6 0 7 2 5 2 5 2 1 10 9 8 9 4 3 18 1 3
-14.356927499287092,3,6 0 1 7 2 5 2 1 5 2 4 3 18 1 3
-26.01785894542909,3,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 15
-0.7413054121685252,3,6 0 1 5 2 7 2 5 2 10 9 8 9 10 4 3 18 1 3
-1.1192548793044041,3,6 0 1 5 2 5 2 7 2 10 8 9 8 9 8 9 8 9 8 4 3 18 1 3
-26.154928627011262,3,6 0 1 5 2 7 2 5 2 10 9 8 4 3 15 3
-21.748878571719914,3,6 0 1 5 2 5 2 7 2 19 1 8 9 8 9 8 9 8 4 3
-23.633786956484393,3,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 4 3 15
-21.690498191877822,3,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 4 3 15 3
-1.0235173957790045,3,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 8 9 8 4 3 18 1 3
-24.62054072020725,3,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-1.0700955569078372,3,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 9 4 3 18 1 3
-21.764717143751298,3,6 0 1 5 2 7 2 5 2 10 8 9 8 9 8 9 4 3 15 3
-10.0198649501616,3,6 0 1 5 2 7 2 1 5 8 9 8 9 8 9 8 9 8 4 3 18 1 3
-23.48924242763545,3,6 0 1 7 2 5 2 1 5 2 9 8 9 10 4 3 15 3
-0.8372914058708014,3,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 9 4 3 18 1 3
-1.0523116976233993,3,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 4 3 18 1 3
-22.508394115575943,3,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 4 3 15 3
-1.1170436997416828,3,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 4 3 18 1 3
-21.758172557728763,3,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 4 3 15 3
-1.0829258909004476,3,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 8 9 4 3 18 1 3
-23.39417501823771,3,0 6 0 5 2 7 2 5 2 1 10 9 8 9 10 4 3 15
-0.6979448824765768,3,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-1.222041698026035,3,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3 18 1 3
-23.382231685399102,3,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 15 3
-0.7710059225851268,3,6 0 1 5 2 7 2 5 2 9 8 10 4 3 18 1 3
-24.66626243971252,3,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-26.086941898754482,3,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 15
-14.296720963522505,3,6 0 1 5 2 7 2 5 2 1 4 3 18 1 3
-1.1954396263561304,3,6 0 1 7 2 5 2 5 2 8 9 8 9 8 4 3 18 1 3
-1.2979762435474445,3,6 0 1 5 2 5 2 7 2 8 4 3 18 1 3
-23.99089179809875,3,0 6 7 2 1 5 2 5 2 1 8 9 8 9 4 3 15 3
-1.0048114218209776,3,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 8 9 4 3 18 1 3
-1.059290111240777,3,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 9 4 3 18 1 3
-22.79425042726789,2,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 4 3 15
-20.865253342308076,2,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 4 3 15 3
-1.135151674776262,2,6 0 1 5 2 7 2 5 2 8 9 8 9 4 3 18 1 3
-21.77275248272036,2,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 4 3 15 3
-21.867943192298764,2,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3 15 3
-20.77441705777277,2,6 0 1 5 2 7 2 5 2 8 9 8 9 8 9 8 9 4 3 15 3
-20.813983662695538,2,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 8 9 4 3 15 3
-26.13003410462911,2,0 6 0 7 2 5 2 5 2 1 9 8 9 4 3 15
-22.834859478416725,2,0 6 0 7 2 5 2 5 2 1 9 8 10 9 8 4 3 15 3
-15.426399141566934,2,6 0 1 2 7 2 1 5 2 4 3 18 1 3
-21.813649526167215,2,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 4 3 15
-1.0959324888723367,2,6 0 1 7 2 1 5 2 5 2 1 8 9 8 9 8 9 8 9 8 4 3 18 1 3
-1.141613861299585,2,6 0 7 2 5 2 1 5 2 8 9 8 9 8 9 8 9 4 3 18 1 3
-21.43124110305112,2,6 0 1 7 2 5 2 5 2 9 8 9 8 9 8 9 4 3 15 3
-22.02402405036029,2,0 6 0 5 2 7 2 1 5 2 1 8 9 10 8 9 4 3 15 3
-1.010542114959016,2,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 8 9 4 3 18 1 3
-20.551914637616907,2,6 0 1 5 2 7 2 5 2 19 1 9 8 9 8 9 8 9 8 4 3
-0.8030959327345684,2,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 9 4 3 18 1 3
-21.8421526050878,2,6 0 7 2 1 5 2 5 2 19 1 8 9 8 9 8 9 8 4 3
-21.55177848475786,2,6 0 1 7 2 5 2 1 5 2 9 8 9 8 9 8 4 3 15 3
-0.8028601789043767,2,6 0 1 5 2 7 2 5 2 1 9 8 9 8 9 8 9 8 4 3 18 1 3
-20.78454546355416,2,6 0 1 5 2 5 2 7 2 19 1 8 9 8 9 8 9 8 9 4 3
-25.162965877005316,2,0 6 0 7 2 5 2 5 2 1 8 9 8 9 4 3 15
-22.718754642605663,2,6 0 1 7 2 5 2 5 2 19 1 8 9 8 9 8 9 4 3
-22.809524634401946,2,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 4 3 15
-26.131098629090783,2,0 6 0 5 2 5 2 7 2 1 9 8 9 4 3 15
-22.791772855696305,2,0 6 0 5 2 5 2 7 2 1 10 8 9 8 9 4 3 15 3
-26.04105994885964,2,0 6 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-1.1386313638035082,2,6 0 1 5 2 7 2 5 2 10 8 9 8 9 8 9 8 4 3 18 1 3
-1.157557235663331,2,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3 18 1 3
-0.8642975003873743,2,6 0 1 7 2 1 5 2 5 2 9 8 9 8 9 8 9 8 4 3 18 1 3
-22.909248234912656,2,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3 15
-23.42692118210669,2,0 6 0 7 2 5 2 5 2 1 9 8 9 10 4 3 15 3
-23.594462162377724,2,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 4 3 15
-22.745533662728988,2,6 0 19 1 5 2 7 2 5 2 8 9 8 9 8 9 8 4 3
-1.1608660845433898,2,0 6 0 2 5 2 7 2 1 5 1 9 8 9 10 4 3 18 1 3
-1.3322354468894884,2,6 0 7 2 5 2 5 2 1 8 4 3 18 1 3
-0.9359880815720774,2,0 6 0 5 2 7 2 1 5 2 1 9 8 9 4 3 18 1 3
-1.1782127920036942,2,0 6 0 7 2 5 2 5 2 1 8 10 4 3 18 1 3
-0.9487563218057268,2,6 0 7 2 1 5 2 5 2 9 8 9 8 9 8 4 3 18 1 3
-22.470941930712453,2,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 4 3 15 3
-26.001929843074297,2,0 6 7 2 5 2 5 2 1 19 9 8 9 10 4 3
-23.55184568816113,2,0 6 0 7 2 5 2 1 5 2 1 9 8 9 10 4 3 15
-20.838886318844448,2,6 0 1 5 2 5 2 7 2 8 9 8 9 8 9 8 9 8 4 3 15
-15.381961248794255,2,6 0 5 2 5 2 1 7 2 4 3 18 1 3
-21.77409747238844,2,6 0 1 7 2 1 19 1 5 2 5 2 8 9 8 9 8 9 4 3
-22.69792762721016,2,6 0 1 5 2 7 2 5 2 19 1 8 9 8 9 8 9 4 3
-1.2401342888023583,2,6 0 1 7 2 5 2 5 2 1 8 4 3 18 1 3
-20.91426235692397,2,6 0 1 5 2 5 2 7 2 10 8 9 8 9 8 9 8 4 3 15 3
-14.307542287328467,2,6 0 1 7 2 5 2 5 2 1 4 3 18 1 3
-20.89094440715555,2,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 8 4 3 15 3
-16.14900892749627,2,6 0 1 7 2 5 2 5 4 3 18 1 3
-15.241095416328713,2,6 0 1 7 2 1 5 2 5 4 3 18 1 3
-16.278922650756954,2,6 0 1 5 2 7 5 2 4 3 18 1 3
-15.262383235247352,2,6 0 7 2 1 5 2 5 2 4 3 18 1 3
-15.45435986561745,2,6 0 1 2 5 2 7 2 5 4 3 18 1 3
-25.95002077523766,2,6 0 1 5 2 7 2 5 2 1 19 9 8 10 4 3
-24.7108501128282,2,6 0 7 2 1 5 2 5 2 9 8 9 10 4 3 15 3
-24.588575536151858,2,6 0 1 7 2 5 2 5 2 1 19 9 8 9 10 4 3
-24.88019124283807,2,0 6 5 2 7 2 1 5 2 1 9 8 9 4 3 15 3
-0.9138922864472764,2,0 6 0 7 2 1 5 2 5 2 1 9 8 9 4 3 18 1 3
-22.474349261821274,2,6 0 1 5 2 5 2 7 2 19 1 9 8 9 8 9 8 4 3
-0.9017258085723008,2,0 6 5 2 7 2 1 5 2 1 9 8 10 4 3 18 1 3
-24.665400682620888,2,0 6 7 2 5 2 5 2 1 9 8 9 10 4 3 15 3
-0.9453517820596627,2,0 6 0 7 2 5 2 1 5 2 1 9 8 9 4 3 18 1 3
-0.7449003884606502,2,0 6 7 2 5 2 5 2 1 10 9 8 9 4 3 18 1 3
-26.035396694998468,2,0 6 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-23.60897645956834,2,0 6 0 7 2 1 5 2 5 2 1 9 8 9 4 3 15 3
-26.075918700547234,2,6 0 1 7 2 5 2 5 2 9 8 9 4 3 15 3
-26.02058075839629,2,6 0 7 2 1 19 5 2 5 2 9 8 9 10 4 3
-24.673062802934684,2,6 0 1 7 2 5 2 5 2 10 9 8 10 4 3 15 3
-0.7904095671270727,2,0 6 0 7 2 1 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-26.03310680199309,2,0 6 5 2 7 2 5 2 1 9 8 9 10 4 3 15
-26.044538901154514,2,6 0 1 5 2 7 2 5 2 1 19 9 8 9 4 3
-1.07590075099035,2,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 9 8 4 3 18 1 3
-26.13328818177111,2,0 6 5 2 7 2 5 2 1 9 8 9 4 3 15 3
-21.683986040584603,2,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 4 3 15 3
-26.281877028204054,2,0 6 0 5 2 7 2 1 5 2 1 9 8 4 3 15
-24.587406293153144,2,6 0 1 5 2 5 2 7 2 1 19 9 8 9 10 4 3
-21.71868431960757,2,6 0 1 5 2 7 2 5 2 8 9 8 9 8 9 8 9 4 3 15
-21.85533212560257,2,6 0 7 2 5 2 1 5 2 8 9 8 9 8 9 8 4 3 15 3
-26.20390529758228,2,0 6 0 7 2 5 2 5 2 1 19 1 9 8 4 3
-24.578893299062308,2,6 0 1 5 2 7 2 5 2 1 19 9 8 9 10 4 3
-0.8147088420588513,2,6 0 1 7 2 1 5 2 5 2 9 8 10 4 3 18 1 3
-22.993289102143603,2,0 6 5 2 1 7 2 5 2 1 8 9 8 9 8 4 3 15 3
-21.897281713725125,2,0 6 0 7 2 5 2 1 5 2 1 8 9 8 9 8 4 3 15 3
-26.165708721458177,2,6 0 1 7 2 1 5 2 5 2 9 8 9 4 3 15
-22.82395726510898,2,0 6 0 5 2 7 2 5 2 1 19 1 10 8 9 8 9 4 3
-26.433258807552875,2,0 6 0 5 2 7 2 5 2 1 8 9 4 3 15 3
-23.473204510144683,2,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 15 3
-25.97982798361619,2,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15 3
-22.869001474153475,2,0 6 0 7 2 5 2 1 5 2 1 8 9 8 9 4 3 15 3
-24.61284717950395,2,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 15
-0.9144926398852724,2,0 6 0 5 2 7 5 2 1 9 8 9 10 4 3 18 1 3
-25.22045511203083,2,0 6 0 7 2 5 2 1 5 2 1 8 9 4 3 15 3
-26.27992781054539,2,6 0 5 2 1 7 2 5 2 9 8 9 4 3 15 3
-0.9391195881957559,2,0 6 0 5 2 5 2 1 7 2 9 8 9 10 4 3 18 1 3
-25.97573732076923,2,6 0 1 7 2 5 2 5 2 9 8 9 10 4 3 15
-26.03644826701111,2,6 0 1 5 2 7 2 5 2 10 9 8 10 4 3 15
-24.71397323552567,2,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 15 3
-24.620381739693308,2,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-25.98380320324314,2,6 0 1 5 2 5 2 7 2 19 1 9 8 10 4 3
-23.928678458135263,2,0 6 5 2 5 2 7 2 1 8 9 8 9 8 4 3 15 3
-0.8190952614813046,2,6 0 1 5 2 5 2 7 2 10 9 8 10 4 3 18 1 3
-26.007501140162592,2,6 0 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-0.7452210538732374,2,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 18 1 3
-26.14086761151195,2,0 6 5 2 5 2 7 2 1 19 8 9 8 9 4 3
-0.8477409401802858,2,0 6 1 5 2 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-0.8549725450719234,2,0 6 0 5 2 7 2 1 5 2 1 9 8 10 4 3 18 1 3
-25.168477804640574,2,0 6 7 2 5 2 5 2 1 8 9 8 9 4 3 15 3
-25.993981942001763,2,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 15
-26.01316439402376,2,6 0 5 2 5 2 7 2 1 9 8 10 4 3 15 3
