similarity,counts,sequence
-58.739748095799655,31,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3
-70.23828945714729,30,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3
-94.95166013132784,30,0 6 0 17 5 2 17 7 2 17 5 2 1 4 3
-46.46559157207715,29,0 6 5 2 7 2 5 2 1 19 1 4 3
-33.337526020125196,29,0 6 5 2 7 2 5 2 1 19 4 3
-46.471187469933994,28,0 6 7 2 5 2 5 2 1 19 1 4 3
-43.68927931493439,28,0 6 0 7 2 5 2 1 5 2 1 4 3 15
-66.88209283477546,27,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3
-100.86075351670004,26,0 6 17 5 2 17 5 2 17 7 2 1 4 3
-100.87112444007313,26,0 6 17 7 2 17 5 2 17 5 2 1 4 3
-31.113674228129486,26,0 6 0 7 2 5 2 5 2 1 19 4 3
-49.62897680333828,25,6 0 1 5 2 7 2 5 2 4 3 15
-49.660217326431564,25,6 0 1 7 2 5 2 5 2 4 3 15
-31.120467896302852,25,0 6 0 5 2 5 2 7 2 1 19 4 3
-46.59412827024309,25,0 6 5 2 7 2 1 5 2 1 4 3 15
-94.9516601313278,25,0 6 0 17 7 2 17 5 2 17 5 2 1 4 3
-43.66124019360899,24,0 6 0 7 2 1 5 2 5 2 1 4 3 15
-33.34352162497181,24,0 6 7 2 5 2 5 2 1 19 4 3
-58.735857674806006,24,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3
-43.56022642008417,23,0 6 0 7 2 5 2 5 2 1 19 1 4 3
-49.74865830690745,23,6 0 5 2 7 2 5 2 1 4 3 15
-43.55648630351385,23,0 6 0 5 2 7 2 5 2 1 19 1 4 3
-43.676989458044424,23,0 6 0 5 2 7 2 1 5 2 1 4 3 15
-100.87112444007313,23,0 6 17 5 2 17 7 2 17 5 2 1 4 3
-70.23020211276102,21,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3
-46.60884389110753,21,0 6 7 2 5 2 1 5 2 1 4 3 15
-61.41086529537122,20,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 4 3
-46.57893549502713,19,0 6 7 2 1 5 2 5 2 1 4 3 15
-73.51459304415822,19,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 4 3
-49.75293272584497,18,6 0 7 2 5 2 5 2 1 4 3 15
-43.566595483996714,18,0 6 0 5 2 5 2 7 2 1 19 1 4 3
-31.062352342945186,17,6 0 1 5 2 5 2 7 2 1 19 4 3
-81.09577021812258,17,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3 15 3
-35.90025548513595,16,0 6 0 7 2 5 2 5 2 1 19
-49.76021165603072,16,6 0 5 2 5 2 7 2 1 4 3 15
-58.33511256421952,15,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 4 3
-69.83365392556715,14,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 4 3
-73.51868822415153,14,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 4 3
-29.307605476629025,14,6 0 1 5 2 5 2 7 2 10 4 3 15 3
-58.39004317865291,13,0 6 0 7 2 5 2 5 2 1 13 0 12 11 14 1 4 3
-61.46868699477481,13,0 6 7 2 5 2 5 2 1 13 0 12 14 11 1 4 3
-107.61176200782656,13,0 6 0 17 5 2 17 7 2 17 5 2 1
-84.78204542372191,12,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-63.918206775873365,12,0 6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3
-73.5101752300607,12,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 4 3
-115.28115706614253,12,0 6 17 7 2 17 5 2 17 5 2 1
-81.09133956496603,11,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-29.691176053551334,11,0 6 5 2 5 2 7 2 1 10 4 3 15 3
-84.78558217007978,11,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3 15 3
-31.213870668444287,11,6 0 1 5 2 7 2 5 2 10 4 3 15
-49.79026683062659,11,0 6 0 5 2 5 2 7 2 1 19 1
-61.4642691806773,10,0 6 5 2 7 2 5 2 1 13 0 12 14 11 1 4 3
-29.677116968584762,10,0 6 5 2 7 2 5 2 1 10 4 3 15 3
-61.414960475364545,10,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 4 3
-61.40644748127371,10,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 4 3
-71.09260794640288,10,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-58.709546845317355,10,6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3
-29.68253691578381,10,0 6 7 2 5 2 5 2 1 10 4 3 15 3
-31.243596803443257,10,0 6 5 2 7 2 1 5 2 1 19 4 3
-58.33212047096324,10,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 4 3
-29.270116943484147,10,0 6 0 7 2 1 5 2 5 2 1 19 4 3
-61.46868699477481,10,0 6 7 2 5 2 5 2 1 13 0 12 11 14 1 4 3
-43.66293619214043,10,6 0 7 2 5 2 1 5 2 1 4 3 15 3
-29.27126152976395,9,6 0 1 7 2 5 2 5 2 10 4 3 15 3
-77.8682341560553,9,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-107.61176200782651,9,0 6 0 17 7 2 17 5 2 17 5 2 1
-29.67599150171693,9,0 6 0 7 2 5 2 5 2 1 10 4 3 15
-74.32882600431496,9,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-74.32501061941257,9,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-68.08706494251464,9,0 6 0 7 2 5 2 5 2 1 4 3 15 3 15
-71.0970385995594,9,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15 3
-84.77823003881952,9,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-69.83066183231088,9,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 4 3
-49.78298790044086,9,0 6 0 7 2 5 2 5 2 1 19 1
-46.436106363949115,9,6 0 7 2 5 2 5 2 1 19 1 4 3
-35.895652264741685,9,0 6 0 5 2 7 2 5 2 1 19
-29.263037332754454,9,6 0 1 5 2 7 2 5 2 10 4 3 15 3
-46.479061529328774,8,6 0 7 2 1 5 2 5 2 4 3 15 3
-74.32134561839699,8,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 3 15
-43.63489707081505,8,6 0 7 2 1 5 2 5 2 1 4 3 15 3
-46.320414169609535,8,6 0 1 5 2 7 2 5 2 19 1 4 3
-53.485379444703064,8,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 4 3
-100.85976218565392,8,6 0 17 7 2 17 5 2 17 5 2 1 4 3
-74.32866513509539,8,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 15 3
-27.92669286896591,8,0 6 0 5 2 7 2 5 2 1 10 4 3 15 3
-115.28115706614253,8,0 6 17 5 2 17 7 2 17 5 2 1
-31.06383338407689,8,6 0 1 7 2 5 2 5 2 1 19 4 3
-71.09000612618003,8,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-61.47278217476811,8,0 6 5 2 5 2 7 2 1 13 0 12 11 14 1 4 3
-53.62644833490061,8,0 6 5 2 5 2 7 2 1 19 1
-70.21318345779501,8,6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3
-27.93037654852223,8,0 6 0 7 2 5 2 5 2 1 10 4 3 15 3
-49.778713481503324,8,0 6 0 5 2 7 2 5 2 1 19 1
-66.96689230461318,7,0 6 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3
-43.60040835090028,7,0 6 0 5 2 7 2 1 5 2 4 3 15 3
-58.71464209644736,7,6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3
-84.77725250802051,7,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 15 3
-43.65064633525047,7,6 0 5 2 7 2 1 5 2 1 4 3 15 3
-27.939924948934454,7,0 6 0 5 2 5 2 7 2 1 10 4 3 15 3
-29.150889918288154,7,6 0 1 7 2 5 2 5 2 1 19 10 4 3
-61.4642691806773,7,0 6 5 2 7 2 5 2 1 13 0 12 11 14 1 4 3
-74.33236275067283,7,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15 3
-46.34957199116325,7,6 0 1 7 2 5 2 5 2 19 1 4 3
-31.655555613329945,7,0 6 5 2 7 2 5 2 1 10 4 3 15
-38.89363101388147,7,0 6 5 2 7 2 5 2 1 19
-115.26930458228756,7,0 6 17 5 2 17 5 2 17 7 2 1
-77.8719393189064,7,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 15 3
-69.83874917669718,7,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 4 3
-53.620463071833456,7,0 6 7 2 5 2 5 2 1 19 1
-70.208088206665,7,6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 3
-27.69356224939568,7,0 6 0 5 2 5 2 7 2 1 9 8 4 3 15
-88.81926009640358,7,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15
-47.257589568863786,6,0 6 7 2 5 2 5 2 1 12 13 0 14 11 1 3 4 3
-46.54385438904225,6,6 0 7 2 1 5 2 5 2 1 4 3 15
-72.13965060095597,6,0 6 0 17 5 2 17 7 2 5 2 1 4 3
-70.20509611340871,6,6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3
-63.543896372343205,6,0 6 0 7 2 5 2 5 2 1 13 12 0 1 14 11 1 3 4 3
-31.670551970627628,6,0 6 5 2 5 2 7 2 1 10 4 3 15
-43.612698207790224,6,0 6 0 7 2 5 2 1 5 2 4 3 15 3
-74.32131300383513,6,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-58.53159068849114,6,6 0 1 5 2 7 2 5 2 13 12 0 1 11 14 1 3 9 8 10 4 3
-88.81526302650583,6,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15
-58.760021351205076,6,0 6 5 2 5 2 7 2 1 12 13 0 11 14 1 3 4 3
-29.624649733798694,6,6 0 1 7 2 5 2 5 2 19 1 10 4 3
-107.6006996895619,6,0 6 0 17 5 2 17 5 2 17 7 2 1
-38.90710992119195,6,0 6 5 2 5 2 7 2 1 19
-56.02675251419826,6,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 4 3
-46.50706642113314,6,0 6 0 5 2 7 2 1 5 2 4 3 15
-56.203765702999966,6,6 0 1 7 2 5 2 5 2 13 12 0 1 11 14 1 3 9 8 9 10 4 3
-31.222643145254413,6,6 0 1 7 2 5 2 5 2 10 4 3 15
-74.32406570317542,6,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3 15
-77.26139938580948,6,6 0 1 17 5 2 17 7 2 17 5 2 8 10 4 3
-29.42972413294246,6,0 6 7 2 5 2 5 2 1 9 8 4 3 15
-33.313213655888035,6,6 0 5 2 5 2 7 2 1 19 4 3
-63.890397772871154,6,0 6 0 7 2 5 2 5 2 1 13 12 0 1 11 14 1 3 4 3
-58.39513842978293,5,0 6 0 5 2 5 2 7 2 1 13 0 12 11 14 1 4 3
-49.850487382492815,5,0 6 7 2 5 2 1 5 2 4 3 15
-29.28586620791958,5,0 6 0 5 2 7 2 1 5 2 1 19 4 3
-58.54981432696221,5,6 0 1 7 2 5 2 5 2 13 12 0 1 11 14 1 3 9 8 10 4 3
-55.89445704407094,5,6 0 1 5 2 5 2 7 2 13 12 0 1 14 11 1 3 9 8 9 10 4 3
-41.185561496246414,5,0 6 0 5 2 1 7 2 5 2 1 4 3 15 3
-72.17446284406063,5,0 6 0 17 5 2 5 2 17 7 2 1 4 3
-77.2427594911223,5,6 0 1 17 5 2 17 5 2 17 7 2 8 10 4 3
-72.35388136064282,5,0 6 5 2 5 2 7 2 1 4 3 15 3 15
-46.34225961372256,5,6 0 1 5 2 5 2 7 2 19 1 4 3
-67.97598707401879,5,0 6 0 17 7 2 17 1 5 2 5 2 1 4 3
-74.32869774965725,5,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15
-29.149501442227177,5,6 0 1 5 2 5 2 7 2 1 19 10 4 3
-71.18693720477997,5,0 6 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-81.0887377447432,5,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-38.90062588620253,5,0 6 7 2 5 2 5 2 1 19
-43.512112152723894,5,6 0 1 5 2 5 2 7 2 1 4 3 15 3
-56.03726367195858,5,0 6 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 4 3
-46.49207627083556,5,6 0 7 2 5 2 1 5 2 4 3 15 3
-31.0515692170968,5,6 0 1 5 2 7 2 5 2 1 19 4 3
-70.14047140676314,5,0 6 13 5 2 5 2 7 2 1 12 0 14 11 1 3 4 3
-61.47278217476811,5,0 6 5 2 5 2 7 2 1 13 0 12 14 11 1 4 3
-38.865266588938134,5,6 0 5 2 5 2 7 2 1 19
-40.97740127680545,5,0 6 0 1 5 2 5 2 7 2 1 4 3 15 3
-58.39513842978293,5,0 6 0 5 2 5 2 7 2 1 13 0 12 14 11 1 4 3
-58.38705108539665,5,0 6 0 5 2 7 2 5 2 1 13 0 12 11 14 1 4 3
-72.34901833440075,5,0 6 7 2 5 2 5 2 1 4 3 15 3 15
-73.48374786232144,5,6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 4 3
-46.57376278512265,5,6 0 7 2 5 2 1 5 2 1 4 3 15
-77.86826832369155,5,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3 15
-84.77456503780394,5,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15
-31.228404028227292,5,0 6 7 2 1 5 2 5 2 1 19 4 3
-66.57076052625527,5,0 6 5 2 7 2 5 2 1 13 12 0 1 14 11 1 3 4 3
-29.19761570958747,5,0 6 0 7 2 5 2 5 2 1 19 10 4 3
-55.926536632610315,5,6 0 1 7 2 5 2 5 2 13 12 0 1 14 11 1 3 10 9 8 10 4 3
-49.83257473028754,5,0 6 7 2 5 2 1 5 4 3 15 3
-77.86423708615754,5,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-46.432116906274096,5,6 0 5 2 7 2 5 2 1 19 1 4 3
-63.89502981935299,5,0 6 0 5 2 5 2 7 2 1 13 12 0 1 11 14 1 3 4 3
-128.26001323168146,5,0 6 5 21 16 20 16
-29.672077592188344,5,0 6 0 5 2 7 2 5 2 1 10 4 3 15
-35.90809433302829,5,0 6 0 5 2 5 2 7 2 1 19
-63.92966078637186,5,0 6 0 5 2 7 2 1 5 2 1 13 12 0 11 14 1 3 4 3
-49.32406000133454,5,0 6 5 2 7 2 5 2 1 12 13 0 14 11 1 4 3
-88.81922592876734,4,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 15 3
-43.66778560767587,4,0 6 7 2 1 5 2 5 2 1 19 1 4 3
-31.661336890342263,4,0 6 7 2 5 2 5 2 1 10 4 3 15
-58.390043178652924,4,0 6 0 7 2 5 2 5 2 1 13 0 12 14 11 1 4 3
-66.38506107153763,4,0 6 0 7 2 5 2 1 5 2 8 9 13 12 0 14 11 1 3 13 12 0 14 11 1 3 8 9 4 3
-29.748203479511147,4,6 0 1 7 2 5 2 5 2 8 4 3 15 3
-29.691326484934653,4,6 0 1 5 2 7 2 5 2 8 4 3 15 3
-31.258312424307704,4,0 6 7 2 5 2 1 5 2 1 19 4 3
-56.19937827653555,4,6 0 1 5 2 5 2 7 2 13 12 0 1 11 14 1 3 9 8 9 10 4 3
-49.30614562768611,4,6 0 5 2 5 2 7 2 1 12 13 0 14 11 1 4 3
-27.633471346334527,4,6 0 1 5 2 7 2 5 2 9 8 4 3 15 3
-66.95591786115205,4,0 6 7 2 5 2 5 2 1 13 1 12 0 11 14 1 3 4 3
-40.967886753998044,4,0 6 0 1 5 2 7 2 5 2 1 4 3 15 3
-43.538455275517855,4,0 6 0 1 5 2 5 2 7 2 1 4 3 15
-40.97870807780401,4,0 6 0 1 7 2 5 2 5 2 1 4 3 15 3
-72.34377218015995,4,0 6 5 2 7 2 5 2 1 4 3 15 3 15
-81.6390127681108,4,0 6 13 5 2 5 2 7 2 1 12 0 11 14 1 3 4 3
-77.7798986528343,4,0 6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-49.893606726969615,4,0 6 7 5 2 5 2 1 4 3 15 3
-63.90501108597293,4,0 6 0 5 2 7 2 5 2 1 13 1 12 0 11 14 1 3 4 3
-95.13278287722466,4,0 6 13 7 2 5 2 5 2 1 12 0 11 14 1 3 4 3 15 3
-53.476441366964906,4,0 6 0 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 4 3
-52.0916115941921,4,6 0 1 5 2 7 2 5 2 1 13 12 0 1 11 14 1 3 10 9 8 9 10 4 3
-46.44290003212248,4,6 0 5 2 5 2 7 2 1 19 1 4 3
-43.565972416490915,4,6 0 1 7 2 5 2 1 5 2 4 3 15 3
-61.38316968538316,4,6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 4 3
-49.332572995425366,4,0 6 5 2 5 2 7 2 1 12 13 0 14 11 1 4 3
-46.56065360444004,4,6 0 5 2 7 2 1 5 2 1 4 3 15
-66.97774428691031,4,0 6 5 2 7 2 1 5 2 1 13 12 0 11 14 1 3 4 3
-45.00226676426728,4,0 6 0 7 2 5 2 5 2 1 12 13 0 14 11 1 3 4 3
-33.3059347257023,4,6 0 7 2 5 2 5 2 1 19 4 3
-29.686136677154924,4,0 6 0 5 2 5 2 7 2 1 10 4 3 15
-27.508021553393196,4,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15
-58.34020781534953,4,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 4 3
-100.84939126228085,4,6 0 17 5 2 17 5 2 17 7 2 1 4 3
-58.21396440467385,4,6 0 1 5 2 7 2 5 2 13 12 0 1 14 11 1 3 9 8 10 4 3
-46.52715737682044,4,0 6 7 2 5 2 1 5 2 19 1 4 3
-41.09296355265594,4,0 6 0 7 2 1 5 2 5 2 1 19 1 4 3
-46.52017560181578,4,0 6 0 7 2 5 2 1 5 2 4 3 15
-46.31771719453793,4,0 6 0 17 7 2 5 2 5 2 1 4 3
-72.16899596627093,4,0 6 0 17 7 2 17 5 2 5 2 1 4 3
-33.30166030676477,4,6 0 5 2 7 2 5 2 1 19 4 3
-41.11935331390335,4,0 6 0 7 2 5 2 1 5 2 1 19 1 4 3
-41.41193289718513,4,0 6 0 2 1 5 2 7 5 2 1 4 3 15 3
-45.47098530840153,4,0 6 0 5 2 5 2 7 2 13 1 0 12 11 14 1 3 4 3
-43.60040835090028,4,0 6 0 5 2 7 2 1 5 2 19 1 4 3
-81.16616334763852,4,0 6 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-43.53984375157881,4,0 6 0 1 7 2 5 2 5 2 1 4 3 15
-29.298156064809532,4,0 6 0 7 2 5 2 1 5 2 1 19 4 3
-74.40225795231659,4,0 6 7 2 1 5 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-56.18627101006774,4,6 0 1 5 2 7 2 5 2 13 12 0 1 11 14 1 3 9 8 9 10 4 3
-88.82296525925466,3,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3 15
-84.78188455450234,3,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 15 3
-47.00365652531394,3,6 0 1 5 2 7 2 5 2 12 13 0 1 11 14 1 3 9 8 9 10 4 3
-74.33287999436435,3,0 6 0 7 2 1 13 5 2 5 2 1 12 0 11 14 1 3 4 3
-63.919431212825394,3,0 6 5 2 5 2 7 2 1 13 12 0 1 11 14 1 3 10 4 3
-47.74853921006839,3,0 6 5 2 5 2 7 2 13 1 0 12 11 14 1 3 4 3
-53.91924871204435,3,6 0 13 1 5 2 7 2 5 2 12 0 1 11 14 3 9 8 9 8 9 8 4 3
-56.416245356650975,3,0 6 5 2 7 2 5 2 1 13 0 12 1 11 14 1 3 4 3
-46.61794661662712,3,0 6 0 5 2 7 5 2 1 4 3 15 3
-55.938741983463714,3,0 6 0 5 2 7 2 5 2 13 1 12 0 14 11 1 3 4 3
-55.70791653276516,3,0 6 0 7 2 5 2 1 5 2 1 13 0 12 11 14 1 4 3
-77.87197348654263,3,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15
-47.3327934387026,3,0 6 7 2 5 2 5 2 1 13 0 12 11 14 1 10 4 3
-74.32403308861356,3,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-56.062561935497406,3,0 6 0 7 2 5 2 1 5 2 8 9 8 13 0 12 14 11 1 3 13 0 12 14 11 1 3 8 9 8 4 3
-53.61400626661403,3,0 6 5 2 7 2 5 2 1 19 1
-43.44766757688981,3,0 6 0 7 2 5 2 5 2 1 13 1 0 12 14 11 1 3 4 3
-46.856844458277294,3,0 6 0 7 2 5 2 5 2 1 12 13 0 14 11 1 4 3
-54.1147331133295,3,6 0 7 2 5 2 5 2 1 13 12 0 1 11 14 1 3 10 9 8 9 10 4 3
-61.24223168685021,3,0 6 0 5 2 7 2 1 5 2 9 8 13 0 12 11 14 1 3 13 0 12 11 14 1 3 9 4 3
-58.48748511013825,3,0 6 5 2 7 2 1 5 2 1 13 0 12 11 14 1 4 3
-33.45143421289795,3,0 6 0 7 2 1 5 2 5 2 1 19
-71.41472493452471,3,0 6 0 5 2 7 2 1 5 2 8 9 13 0 12 14 11 1 3 13 12 0 11 14 1 3 8 9 8 4 3
-81.14328436547447,3,6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-51.81609054578789,3,6 0 1 7 2 5 2 5 2 1 13 12 0 1 14 11 1 3 10 9 8 9 10 4 3
-66.94146422622387,3,0 6 5 2 5 2 7 2 1 13 12 0 1 11 14 1 3 4 3
-56.0507182076385,3,6 0 1 7 2 5 2 5 2 1 13 12 0 1 14 11 1 3 10 9 8 4 3
-46.34278723867674,3,0 6 0 17 5 2 5 2 7 2 1 4 3
-41.10778638977164,3,0 6 0 5 2 7 2 1 5 2 1 19 1 4 3
-55.60166463989946,3,6 0 1 5 2 5 2 7 2 13 12 0 1 14 11 3 10 9 8 9 10 4 3
-45.470297928498404,3,0 6 0 7 2 5 2 5 2 13 1 0 12 11 14 1 3 4 3
-71.17734006073795,3,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-74.412649277253,3,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15
-73.48689743417016,3,6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 4 3
-43.52834609503498,3,0 6 0 1 5 2 7 2 5 2 1 4 3 15
-66.49692774550999,3,0 6 0 5 2 5 2 1 7 2 8 9 13 0 12 14 11 1 3 13 0 12 11 14 1 3 8 9 4 3
-56.2314578650749,3,6 0 1 7 2 5 2 5 2 13 12 0 1 11 14 1 3 10 9 8 10 4 3
-46.52715737682044,3,0 6 7 2 5 2 1 5 2 4 3 15 3
-58.73968371888368,3,0 6 5 2 7 2 5 2 13 1 12 0 14 11 1 3 4 3
-53.76739726467513,3,6 0 1 5 2 5 2 7 2 13 12 0 1 14 11 1 3 10 9 8 9 10 4 3
-54.060590757429544,3,6 0 1 5 2 5 2 7 2 13 12 0 1 11 14 1 3 10 9 8 9 10 4 3
-31.67071243076983,3,6 0 1 5 2 7 2 5 2 8 4 3 15
-31.73138122498475,3,6 0 1 7 2 5 2 5 2 8 4 3 15
-81.18566882334315,3,0 6 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-36.05016614895953,3,0 6 5 2 7 2 1 5 2 1 19
-77.76288031207706,3,0 6 0 13 5 2 5 2 7 2 1 12 0 11 14 1 3 4 3
-109.19448635954643,3,0 6 0 17 5 2 17 7 2 17 5 2 1 4 3 15 3
-66.41939270555851,3,0 6 0 7 2 5 2 1 5 2 8 9 13 0 12 11 14 1 3 13 12 0 14 11 1 3 8 9 4 3
-54.10611064692238,3,6 0 1 7 2 5 2 5 2 1 13 12 0 1 11 14 1 3 10 9 8 10 4 3
-29.649648378922983,3,6 0 7 2 5 2 5 2 1 10 4 3 15 3
-43.50200297224104,3,6 0 1 5 2 7 2 5 2 1 4 3 15 3
-46.512441755955976,3,0 6 5 2 7 2 1 5 2 4 3 15 3
