similarity,counts,sequence
-56.20152440020232,1,6 0 1 5 2 7 2 5 2 13 1 12 0 11 14 1 3 9 8 9 10 4 3
-60.99774390593381,2,6 0 13 1 5 2 7 2 5 2 12 0 1 11 14 3 10 8 10 4 3
-77.24275949112229,5,6 0 1 17 5 2 17 5 2 17 7 2 8 10 4 3
-63.53684423417815,1,6 0 1 7 2 5 2 13 1 5 12 0 1 11 14 3 8 10 4 3
-42.67215461768437,1,6 0 13 1 7 2 5 2 5 2 12 1 11 0 14 3 8 10 4 3
-40.815784076988365,1,6 0 1 5 2 5 2 7 2 13 1 12 1 11 0 14 3 8 10 4 3
-22.395407126546143,1,6 0 1 7 2 1 5 2 5 2 10 9 8 9 10 4 3 15 3
-23.384292589103943,2,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 15 3
-60.477429315358094,1,6 0 13 1 5 2 5 2 7 2 1 12 0 1 14 11 3 8 10 4 3
-50.74515291675898,1,6 0 1 5 2 7 2 5 2 12 13 0 1 14 11 1 3 8 10 4 3
-22.10360748497192,1,6 0 12 13 1 5 2 7 2 5 2 14 11 0 1 3 8 10 4 3
-23.42776024157565,1,6 0 1 5 2 7 2 5 2 10 9 8 9 10 4 3 15 3
-27.5080215533932,4,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15
-51.07655904101875,1,6 0 1 7 2 5 2 13 1 5 2 12 0 14 11 1 3 8 10 4 3
-68.20049330413526,1,6 0 13 1 5 2 5 2 7 2 12 0 1 11 14 1 11 3 8 10 4 3
-63.585202179836145,1,6 0 7 2 13 1 5 2 5 2 12 0 1 11 14 3 8 10 4 3
-54.74821522343967,1,6 0 17 1 5 2 17 7 2 5 2 8 10 4 3
-39.12731421159271,1,6 0 1 7 2 13 1 5 2 5 2 1 12 11 0 14 1 3 8 10 4 3
-1.1363409270639515,1,6 0 1 7 2 1 5 2 5 2 8 10 4 3 18 1 3
-60.46160121759391,1,6 0 1 7 2 5 2 5 2 13 1 12 0 1 14 11 3 8 10 4 3
-32.223792444074114,1,6 0 12 13 1 5 2 7 2 5 2 1 14 11 0 3 8 10 4 3
-1.0586584213618513,1,6 0 1 5 2 5 2 7 2 8 10 4 3 18 1 3
-26.396780213236745,1,6 0 1 7 2 5 2 5 2 10 8 10 4 3 15 3
-23.473204510144683,2,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 15 3
-73.32321103436048,1,6 0 17 1 5 2 17 7 2 17 5 2 1 8 10 4 3
-23.49842713763092,1,6 0 1 5 2 7 2 1 5 2 1 9 8 9 10 4 3 15
-24.758205824911286,1,6 0 1 5 2 7 5 2 1 9 8 9 10 4 3 15 3
-25.97982798361619,2,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15 3
-24.615016551824834,1,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-24.62038173969331,2,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-26.017858945429097,3,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 15
-27.94925756826737,1,6 0 17 1 5 2 5 2 7 2 10 8 10 4 3
-58.29064686504412,1,6 0 1 17 7 2 17 5 2 1 8 10 4 3
-24.62054072020725,3,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-61.011990934703164,1,6 0 13 1 5 2 5 2 7 2 12 0 1 11 14 3 10 8 10 4 3
-27.64719541754569,1,6 0 1 5 2 7 5 2 9 8 10 4 3 15 3
-37.99796401680283,1,6 0 1 0 7 2 5 2 13 1 5 2 1 12 1 11 0 14 3 8 10 4 3
-23.489242427635446,3,6 0 1 7 2 5 2 1 5 2 9 8 9 10 4 3 15 3
-24.70366823187369,1,6 0 1 5 2 5 2 7 2 10 9 8 10 4 3 15 3
-29.560060863686125,1,6 0 1 7 2 5 2 5 2 8 10 4 3 15
-81.98323138237434,3,6 0 1 17 7 2 17 5 2 17 5 2 8 4 3
-48.802576883107626,1,6 0 1 0 7 2 5 2 5 2 13 1 12 1 14 11 0 3 8 10 4 3
-25.022884588262595,2,6 0 1 2 1 5 2 7 5 2 9 8 10 4 3 15 3
-1.0301974288894338,1,6 0 1 7 2 1 5 2 10 9 8 4 3 18 1 3
-0.8747243284134673,2,6 0 7 2 1 5 2 5 2 9 8 10 4 3 18 1 3
-26.165708721458177,2,6 0 1 7 2 1 5 2 5 2 9 8 9 4 3 15
-24.57889329906231,2,6 0 1 5 2 7 2 5 2 1 19 9 8 9 10 4 3
-24.618212367372422,1,6 0 1 5 2 7 2 5 2 1 9 8 10 4 3 15 3
-118.71162430470278,1,6 0 5 21 20 21 20 16 5 20 16 7 22 0 22 0 1 7 2 1 5 13 12 0 1 14 11 9 8 9 10 4 3
-58.51398715566321,1,6 0 13 1 5 2 5 2 7 2 1 12 0 1 11 14 3 10 8 10 4 3
-24.712018630737237,1,6 0 1 7 2 5 2 1 5 9 8 9 10 4 3 15 3
-26.104761807077548,2,6 0 1 7 2 5 2 1 5 2 9 8 10 4 3 15
-23.52024754647815,1,6 0 1 7 2 1 5 2 5 2 10 9 8 10 4 3 15 3
-42.6076509723827,1,6 0 13 1 5 2 7 2 5 2 12 1 0 14 11 3 8 10 4 3
-1.1223508000507656,1,6 0 1 2 1 5 2 7 5 2 9 8 10 4 3 18 1 3
-35.24132667100646,1,6 0 1 7 2 5 2 5 2 9 8 9 10 4 3 10 3 15
-27.62394212461311,1,6 0 7 2 1 5 2 5 2 9 8 10 4 3 15
-24.005823532434807,1,6 0 1 2 7 2 5 2 1 5 10 9 8 9 10 4 3 15
-23.557886880625773,1,6 0 1 5 2 7 2 5 1 10 9 8 9 10 4 3 15 3
-50.478146621581125,1,6 0 1 7 2 5 2 5 2 13 1 12 1 14 11 0 3 8 10 4 3
-26.15492862701126,3,6 0 1 5 2 7 2 5 2 10 9 8 4 3 15 3
-24.64852622711215,12,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 15 3
-0.7900201039892496,1,6 0 1 7 2 5 2 5 2 10 9 8 10 4 3 18 1 3
-60.4425852470154,1,6 0 1 5 2 7 2 5 2 13 1 12 0 1 14 11 3 8 10 4 3
-0.7845856679485569,2,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 18 1 3
-77.26139938580948,6,6 0 1 17 5 2 17 7 2 17 5 2 8 10 4 3
-22.238681160085537,1,6 0 1 5 2 7 2 5 2 1 10 9 8 9 10 4 3 15 3
-28.065478091789572,1,6 0 2 1 5 2 5 2 7 9 8 9 4 3 15
-25.9858609823705,2,6 0 1 5 2 7 2 5 2 1 9 8 10 4 3 15
-24.69368576040263,2,6 0 1 7 2 1 5 2 5 2 9 8 9 10 4 3 15
-23.389540549067238,1,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 15 3
-26.06126151327802,2,6 0 1 5 2 5 2 7 2 10 9 8 9 4 3 15
-0.7710059225851268,3,6 0 1 5 2 7 2 5 2 9 8 10 4 3 18 1 3
-23.401462289066238,1,6 0 1 19 1 5 2 5 2 7 2 1 9 8 9 10 4 3
-24.625905908075723,1,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 15 3
-26.090541958672304,1,6 0 1 7 2 5 2 1 5 9 8 10 4 3 15 3
-84.19283191675528,1,6 0 13 1 7 2 5 2 5 2 12 0 3 1 14 11 3 8 4 3
-0.9452517179057052,1,6 0 1 5 2 7 5 2 9 8 10 4 3 18 1 3
-24.666137163347734,1,6 0 1 5 2 7 2 5 2 10 9 8 10 4 3 15 3
-26.082669001292725,1,6 0 1 5 2 5 2 7 2 1 9 8 9 4 3 15
-23.460398124724186,1,6 0 1 5 2 7 2 1 5 2 19 1 9 8 9 10 4 3
-23.382231685399105,3,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 15 3
-27.73020822954939,1,6 0 1 7 2 1 5 2 5 2 9 8 4 3 15
-24.70860804765719,1,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 15
-27.50968664976117,3,6 0 1 7 2 5 2 5 2 9 8 10 4 3 15
-153.57304783239357,2,6 0 16 5 21 20 16
-25.98380320324314,2,6 0 1 5 2 5 2 7 2 19 1 9 8 10 4 3
-24.71737484823121,1,6 0 1 7 2 5 2 1 5 2 19 1 9 8 10 4 3
-24.59365130129408,1,6 0 1 5 2 7 2 5 2 19 1 9 8 9 10 4 3
-0.699907647909757,3,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 18 1 3
-0.7049057050176561,3,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-23.366932549667773,1,6 0 1 5 2 5 2 7 2 1 10 9 8 10 4 3 15 3
-11.445953313786667,1,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 10 3 18 1 3
-0.8620392333619087,1,6 0 1 7 2 5 2 5 2 9 8 9 4 3 18 1 3
-0.9775838076962696,1,6 0 1 2 7 2 1 5 2 9 8 9 10 4 3 18 1 3
-0.7452210538732374,2,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 18 1 3
-24.685734827588114,1,6 0 1 5 2 7 2 1 5 2 1 19 9 8 10 4 3
-26.11804032520711,4,6 0 1 5 2 5 2 7 2 9 8 9 4 3 15 3
-27.77128394709595,1,6 0 2 7 2 1 5 2 9 8 9 10 4 3 15
-24.693073630268252,1,6 0 7 2 1 5 2 5 2 19 1 10 9 8 10 4 3
-0.8288850149506832,1,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 18 1 3
-1.1475487963295437,1,6 0 2 1 5 2 7 2 5 9 8 9 10 4 3 18 1 3
-27.609764665437837,2,6 0 1 7 2 5 2 5 2 9 8 9 4 3 15
-24.713973235525668,2,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 15 3
-39.49643820160384,1,6 0 1 5 2 5 2 0 7 2 12 13 1 0 1 14 11 3 8 10 4 3
-0.9438163822305619,1,6 0 1 7 2 5 2 5 2 10 9 8 4 3 18 1 3
-1.3666790094449057,4,6 0 1 7 2 1 5 2 5 2 8 4 3 18 1 3
-23.986543457185558,1,6 0 1 5 2 7 2 5 2 9 8 10 9 10 4 3 15 3
-58.33062851113931,1,6 0 1 5 2 7 2 5 2 13 1 12 0 1 11 14 3 9 8 9 4 3
-24.607131706999866,7,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 15 3
-58.48537774908126,1,6 0 12 13 1 7 2 5 2 5 2 11 1 14 3 8 4 3
-27.69146257436251,1,6 0 1 5 2 7 2 5 9 8 9 10 4 3 15
-23.542472055264344,1,0 6 0 5 2 1 5 2 7 2 1 9 8 9 10 4 3 15
-66.63522185241186,3,6 0 13 1 5 2 7 2 5 2 12 0 1 11 14 3 8 4 3
-61.07529065958192,1,6 0 1 7 2 5 2 13 1 5 2 12 0 14 1 11 3 8 10 4 3
-1.1096511078006157,1,6 0 1 7 2 5 2 5 2 8 10 4 3 18 1 3
-77.26139938580947,1,6 0 1 17 7 2 17 5 2 17 5 2 8 10 4 3
-74.50343306180446,1,6 0 2 1 7 5 2 5 2 13 1 12 0 11 1 14 3 8 4 3
-74.07348837468915,1,6 0 1 7 2 5 2 5 2 13 1 12 0 11 1 14 3 8 4 3
-29.483695331313655,1,6 0 7 2 1 5 2 5 2 9 8 4 3 15
-27.935520834639288,1,6 0 7 2 1 5 2 5 2 8 10 4 3 15 3
-77.44428066132056,1,6 0 17 5 2 1 17 5 2 17 7 2 1 8 4 3
-24.829442188706526,1,0 6 0 5 2 1 7 2 5 2 9 8 10 4 3 15 3
-95.36330006995762,1,6 0 17 7 2 13 1 17 5 2 1 0 12 11 1 14 3 8 4 3
-26.96454281500355,1,6 0 5 2 1 7 5 2 9 10 9 8 9 4 3 15
-0.8328767499471225,5,0 6 0 7 2 1 5 2 5 2 1 9 8 10 4 3 18 1 3
-26.27992781054539,2,6 0 5 2 1 7 2 5 2 9 8 9 4 3 15 3
-72.97752981647106,1,0 6 0 5 2 17 7 2 1 17 5 2 17 8 10 4 3
-63.2058402945971,1,6 0 7 2 5 2 13 1 5 2 12 0 1 14 11 3 8 10 4 3
-29.840964029937233,1,0 6 0 5 2 7 2 1 5 1 8 4 3 15
-61.26482155236184,1,0 6 0 5 2 5 2 7 2 1 13 1 12 0 14 1 11 3 8 4 3
-92.26103787292622,1257,0 6 16
-0.9382454036632867,2,0 6 0 5 2 5 2 1 7 2 1 9 8 10 4 3 18 1 3
-44.78151912290032,1,0 6 5 2 7 2 5 2 13 1 12 11 0 14 1 3 8 4 3
-0.8724716799689325,2,0 6 0 5 2 7 2 1 5 2 9 8 10 4 3 18 1 3
-28.095473269876447,1,0 6 0 5 2 1 5 2 7 2 8 4 3 15 3
-27.88761561806852,1,6 0 5 2 5 2 1 7 2 9 8 9 4 3 15
-43.091212050439964,1,0 6 0 5 2 7 2 5 2 1 12 13 0 14 11 1 3 8 4 3
-29.86712333867478,1,0 6 0 17 7 5 2 5 2 1 10 8 4 3
-29.50720653758606,1,0 6 17 5 2 5 2 7 2 1 8 10 4 3
-13.34730045457825,1,0 5 2 6 1 0 7 2 5 2 1 8 10 4 3 18 1 3
-1.1633728988816256,1,6 0 5 2 1 7 2 1 5 2 9 8 4 3 18 1 3
-26.153996338712414,4,0 6 0 7 2 5 2 5 2 1 9 8 4 3 15 3
-0.9911456312102425,3,0 6 0 5 2 5 2 1 7 2 9 8 10 4 3 18 1 3
-0.8823035654808974,1,0 6 0 7 2 5 2 1 5 2 9 8 10 4 3 18 1 3
-0.939119588195756,2,0 6 0 5 2 5 2 1 7 2 9 8 9 10 4 3 18 1 3
-1.3818752029578736,1,0 6 0 5 2 7 2 1 5 2 8 4 3 18 1 3
-58.75935056675672,1,0 6 0 7 2 1 5 2 5 2 1 13 12 0 1 11 14 1 3 8 4 3
-41.71784793520978,1,0 6 0 5 2 7 2 1 5 2 13 1 0 12 11 14 1 3 8 4 3
-1.428576843467005,1,0 6 0 7 2 5 2 1 5 2 10 8 4 3 18 1 3
-54.96739690475149,1,0 6 17 7 2 17 1 5 2 5 2 1 8 4 3
-58.39245271162293,1,0 6 0 5 2 5 2 1 7 2 13 12 0 1 14 11 1 3 8 10 4 3
-26.30633920619748,1,0 6 0 17 7 2 5 2 5 2 1 10 8 10 4 3
-0.9065286340793568,1,6 0 7 2 5 2 1 5 2 9 8 10 4 3 18 1 3
-41.68989528768555,1,0 6 0 7 2 5 2 5 2 1 13 1 0 12 14 11 1 3 8 4 3
-40.824125716759404,1,0 6 0 5 2 5 2 7 2 13 1 12 14 11 0 1 3 8 10 4 3
-0.99859879480776,1,6 0 5 2 1 7 2 1 5 2 9 8 10 4 3 18 1 3
-0.8619625235379023,1,0 6 0 5 2 1 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-24.74632477206886,1,0 6 0 7 2 5 2 5 2 1 10 9 8 4 3 15 3
-39.46042427450576,1,0 6 0 7 2 5 2 5 2 13 1 12 1 0 14 11 1 3 8 10 4 3
-31.73632760058077,1,0 6 0 5 2 7 2 5 2 1 13 1 0 14 12 1 11 3 8 4 3
-26.132075995382806,2,0 6 0 7 2 5 2 1 5 9 8 10 4 3 15 3
-47.14046341573343,1,0 6 0 7 2 1 5 2 5 2 1 13 1 12 0 14 11 1 3 8 10 4 3
-43.93102087883107,1,6 0 7 2 5 2 5 2 13 1 0 12 1 11 14 1 3 8 4 3
-1.3551674135862153,1,0 6 0 2 1 5 2 7 1 5 2 9 8 9 4 3 18 1 3
-26.007501140162592,2,6 0 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-23.409453787328108,1,0 6 5 2 5 2 7 2 1 10 9 8 9 10 4 3 15 3
-0.8354604779773321,1,0 6 0 7 2 5 2 1 5 2 9 8 9 10 4 3 18 1 3
-27.93058673172273,1,0 6 0 5 2 7 2 5 2 1 8 4 3 15 3
-22.32938073411641,1,0 6 5 2 7 2 1 5 2 9 10 9 10 9 8 10 4 3 15 3
-0.8549725450719234,2,0 6 0 5 2 7 2 1 5 2 1 9 8 10 4 3 18 1 3
-1.0306075148407547,1,0 6 0 5 2 7 2 1 5 2 9 8 4 3 18 1 3
-1.3927995201933898,1,0 6 0 7 2 5 2 1 5 2 8 4 3 18 1 3
-33.04172456056437,1,0 6 0 5 2 7 2 5 2 12 13 1 0 14 11 1 3 8 4 3
-1.552038706589134,1,0 6 0 1 2 5 2 5 2 1 7 9 8 10 4 3 18 1 3
-40.14036690006876,1,0 6 0 2 7 2 5 2 1 5 13 1 0 12 14 11 1 3 8 10 4 3
-1.0721095638580311,1,0 6 0 7 2 1 5 2 5 1 9 8 10 4 3 18 1 3
-26.301321302853847,1,0 6 0 7 2 1 5 2 5 9 8 9 10 4 3 15
-27.662703724997904,1,0 6 0 5 2 5 2 7 2 1 19 9 8 4 3
-0.967369878806059,1,0 6 0 7 2 5 2 1 5 2 9 8 9 4 3 18 1 3
-27.668768722060197,1,6 0 5 2 5 2 7 2 1 9 8 4 3 15 3
-0.9847866764100415,1,0 6 0 7 5 2 1 5 2 9 8 10 4 3 18 1 3
-73.28996091278975,2,0 6 0 17 5 2 17 5 2 17 7 2 1 8 10 4 3
-1.1099867813463273,1,6 0 5 2 7 2 1 2 1 5 9 8 9 10 4 3 18 1 3
-1.002343023941553,1,6 0 7 2 1 5 2 1 5 2 9 8 9 4 3 18 1 3
-0.7196070628413851,1,6 0 7 2 5 2 1 5 1 10 9 8 9 10 4 3 18 1 3
-21.724211051852375,1,0 6 0 2 1 7 5 2 5 2 13 1 11 0 14 12 1 3 8 4 3
