similarity,counts,sequence
-1.6316474476291507,1128,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 4 3
-1.6122078920796574,1123,6 0 1 5 2 5 2 7 2 8 9 8 9 8 9 4 3
-0.5710022944951221,1111,6 0 1 7 2 5 2 5 2 9 8 9 4 3
-1.9173223687383483,1109,6 0 1 5 2 7 2 5 2 8 9 8 9 8 9 8 9 4 3
-1.9307229164507915,1081,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 8 9 4 3
-0.5439057804506111,1067,6 0 1 5 2 7 2 5 2 9 8 9 4 3
-0.5444126030716426,1055,6 0 1 5 2 5 2 7 2 9 8 9 4 3
-0.4213357577141096,1049,0 6 0 7 2 5 2 5 2 1 9 8 9 4 3
-1.9131347471441071,1042,6 0 1 5 2 5 2 7 2 8 9 8 9 8 9 8 9 4 3
-16.838936379795395,997,0 6 0 5 2 7 2 1 5 2 4 3
-17.09498835737391,969,0 6 0 7 2 5 2 1 5 2 4 3
-0.4207981700923252,960,0 6 0 5 2 5 2 7 2 1 9 8 9 4 3
-0.4420928329410743,953,0 6 0 5 2 7 2 5 2 1 9 8 9 4 3
-0.5887915235169511,896,6 0 1 5 2 7 2 5 2 9 8 4 3
-1.1590889695315116,866,0 6 7 2 5 2 5 2 1 8 9 8 9 4 3
-1.5366821264901542,856,0 6 0 7 2 5 2 5 2 1 8 9 8 9 8 4 3
-0.589332134312718,825,6 0 1 5 2 5 2 7 2 9 8 4 3
-0.6176944718310958,814,6 0 1 7 2 5 2 5 2 9 8 4 3
-1.150511822095956,812,0 6 5 2 5 2 7 2 1 8 9 8 9 4 3
-1.1713734515122387,792,0 6 5 2 7 2 5 2 1 8 9 8 9 4 3
-1.5515127750811122,791,0 6 0 5 2 7 2 5 2 1 8 9 8 9 8 4 3
-18.247763657755662,781,0 6 0 7 2 5 2 5 2 1 10
-1.5328471066560172,776,0 6 0 5 2 5 2 7 2 1 8 9 8 9 8 4 3
-0.35323766421375186,773,0 6 0 7 2 5 2 5 2 1 9 8 9 10 4 3
-16.926904445231873,737,6 0 1 7 2 1 5 2 5 2 4 3
-0.3728415685947741,720,0 6 0 5 2 7 2 5 2 1 9 8 9 10 4 3
-18.248321679335533,715,0 6 0 5 2 5 2 7 2 1 10
-18.272804973855386,704,0 6 0 5 2 7 2 5 2 1 10
-0.4589700041199922,696,0 6 7 2 5 2 5 2 1 9 8 9 4 3
-0.3527299425709556,673,0 6 0 5 2 5 2 7 2 1 9 8 9 10 4 3
-0.4538396841746063,668,0 6 5 2 5 2 7 2 1 9 8 9 4 3
-19.7834783113003,658,0 6 7 2 5 2 5 2 1 10
-0.4764652634514022,656,0 6 5 2 7 2 5 2 1 9 8 9 4 3
-0.4557555154177718,645,0 6 0 7 2 5 2 5 2 1 9 8 4 3
-0.3787909678081772,645,0 6 0 7 2 5 2 5 2 1 9 8 10 4 3
-0.4778099078464218,630,0 6 0 5 2 7 2 5 2 1 9 8 4 3
-0.45518432856962604,626,0 6 0 5 2 5 2 7 2 1 9 8 4 3
-17.06812140251172,617,0 6 0 5 2 5 2 1 7 2 4 3
-1.64370048787585,598,0 6 5 2 7 2 5 2 1 8 9 8 9 8 4 3
-1.6320984771162748,594,0 6 7 2 5 2 5 2 1 8 9 8 9 8 4 3
-19.80452755961201,585,0 6 5 2 7 2 5 2 1 10
-19.778003990548843,578,0 6 5 2 5 2 7 2 1 10
-15.759418979248526,577,0 6 0 1 7 2 5 2 5 2 1 4 3
-0.399548043035142,569,0 6 0 5 2 7 2 5 2 1 9 8 10 4 3
-0.5055508821072,565,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3
-18.142536567104596,551,0 6 5 2 7 2 1 5 2 4 3
-0.3782533801863929,548,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3
-0.8677978363026387,548,6 0 1 7 2 5 2 5 2 8 4 3
-0.847697014733973,544,6 0 1 5 2 7 2 5 2 8 4 3
-0.8414155823426118,537,6 0 1 5 2 5 2 7 2 8 4 3
-1.6239978378715834,527,0 6 5 2 5 2 7 2 1 8 9 8 9 8 4 3
-15.702999761088964,521,0 6 0 1 5 2 5 2 7 2 1 4 3
-0.7128232712763023,516,6 0 1 7 2 5 2 1 5 2 9 8 9 10 4 3
-15.951235894813433,512,0 6 0 5 2 1 7 2 5 2 1 4 3
-18.42389609138575,512,0 6 7 2 5 2 1 5 2 4 3
-15.726374212163632,504,0 6 0 1 5 2 7 2 5 2 1 4 3
-19.79029166117753,480,6 0 7 2 1 5 2 5 2 1
-0.5312664642473728,477,6 0 1 5 2 7 2 5 2 10 9 8 9 10 4 3
-0.384652361213385,469,0 6 7 2 5 2 5 2 1 9 8 9 10 4 3
-0.5539026003137827,466,6 0 1 7 2 5 2 5 2 10 9 8 9 10 4 3
-0.4011184876429474,460,0 6 5 2 7 2 5 2 1 9 8 9 10 4 3
-0.5400637867541811,456,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3
-0.4981933620976241,455,0 6 7 2 5 2 5 2 1 9 8 4 3
-20.037639814687648,454,6 0 7 2 5 2 1 5 2 1
-0.5444729866272664,446,6 0 1 7 2 1 5 2 5 2 9 8 9 10 4 3
-1.4922724504469451,445,6 0 1 7 2 5 2 5 2 9 8 9 8 9 8 4 3
-0.5168549720511281,440,0 6 5 2 7 2 5 2 1 9 8 4 3
-0.7595286694038188,429,6 0 1 7 2 5 2 1 5 2 9 8 10 4 3
-19.73891250751272,424,6 0 5 2 7 2 1 5 2 1
-0.3798238247941984,423,0 6 5 2 5 2 7 2 1 9 8 9 10 4 3
-17.177782356681412,423,0 6 1 7 2 5 2 5 2 1 4 3
-0.4927210208225458,421,0 6 5 2 5 2 7 2 1 9 8 4 3
-15.801715760906124,419,0 6 0 5 2 1 5 2 7 2 1 4 3
-0.5305944512953095,415,6 0 1 5 2 5 2 7 2 10 9 8 9 10 4 3
-0.5812754268342515,415,6 0 1 7 2 1 5 2 5 2 9 8 10 4 3
-1.4698811313534887,408,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 4 3
-17.118174666280662,408,6 0 1 7 2 5 2 1 5 2 4 3
-16.85168159449182,403,6 0 1 5 2 7 2 1 5 2 4 3
-17.128425637306563,401,0 6 1 5 2 5 2 7 2 1 4 3
-0.382754513358659,399,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3
-17.153469692029415,398,0 6 1 5 2 7 2 5 2 1 4 3
-0.567292050196717,396,6 0 1 5 2 7 2 5 2 10 9 8 10 4 3
-16.822943914899053,395,6 0 1 5 2 5 2 7 2 1 4 3
-0.5665805070710029,387,6 0 1 5 2 5 2 7 2 10 9 8 10 4 3
-15.99932012245309,387,0 6 0 5 2 5 2 1 7 2 1 4 3
-18.202174792369537,384,6 0 7 2 1 5 2 5 2 4 3
-16.847987969621908,382,6 0 1 5 2 7 2 5 2 1 4 3
-2.158376496671704,380,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 8 4 3
-16.88339307721287,377,6 0 1 7 2 5 2 5 2 1 4 3
-0.3626428873348404,372,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3
-0.4090357710641953,370,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3
-0.43126142417634905,369,0 6 5 2 7 2 5 2 1 9 8 10 4 3
-1.4694543333568306,367,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 4 3
-0.4137661648449391,366,0 6 7 2 5 2 5 2 1 9 8 10 4 3
-1.9807144488124733,362,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 4 3
-0.5912597236787981,357,6 0 1 7 2 5 2 5 2 10 9 8 10 4 3
-18.408158107345148,351,6 0 7 2 5 2 1 5 2 4 3
-18.132409823799065,346,6 0 5 2 7 2 1 5 2 4 3
-2.006831837317728,342,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3
-0.4086358448995532,341,0 6 5 2 5 2 7 2 1 9 8 10 4 3
-0.4100441021969024,334,6 0 1 5 2 7 2 5 2 1 9 8 10 4 3
-17.25381811458192,326,0 6 0 7 2 1 5 2 5 1 4 3
-2.2234297028510737,325,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 9 8 4 3
-2.3856428769834146,321,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 8 9 8 4 3
-17.107518607060605,316,0 6 0 2 7 2 1 5 2 1 4 3
-1.782632316202427,307,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 4 3
-1.5960871659502351,304,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 4 3
-0.4378713162380585,302,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3
-0.3887494393481533,301,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3
-16.938114462058287,299,0 6 5 2 1 5 2 7 2 1 4 3
-1.8848010481598845,297,6 0 1 5 2 7 2 1 5 2 8 9 8 9 8 9 8 9 4 3
-0.6060722457443696,294,0 6 0 5 2 7 2 5 2 1 8 4 3
-17.098314605530405,294,0 6 5 2 1 7 2 5 2 1 4 3
-0.5826085766601135,292,6 0 1 5 2 7 2 1 5 2 9 8 9 4 3
-1.0855888729630476,291,0 6 0 7 2 1 5 2 5 2 1 10 4 3
-0.5872867575291563,289,0 6 0 7 2 5 2 5 2 1 8 4 3
-2.247276014095001,287,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 8 9 8 4 3
-1.0731659006046643,286,6 0 7 2 5 2 5 2 1 10 4 3
-0.5824290657392495,286,0 6 0 5 2 5 2 7 2 1 8 4 3
-1.1488390384801066,284,0 6 0 7 2 1 5 2 5 2 1 8 9 8 9 4 3
-1.1301070619665077,283,0 6 0 5 2 7 2 1 5 2 1 8 9 8 9 4 3
-0.8020734593097512,283,6 0 1 7 2 5 2 1 5 2 9 8 9 4 3
-1.163629471337421,281,6 0 5 2 7 2 5 2 1 8 9 8 9 4 3
-1.3187769401822542,281,0 6 0 7 2 5 2 1 5 2 1 8 9 8 9 4 3
-2.05438754838915,281,6 0 1 7 2 5 2 1 5 2 8 9 8 9 8 9 8 9 4 3
-1.3895125984117649,280,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 9 4 3
-0.6413501799981955,278,0 6 0 5 2 7 2 5 2 1 8 9 4 3
-1.2785107068334465,275,0 6 0 7 2 5 2 1 5 2 1 10 4 3
-18.434326542058155,275,0 6 2 7 2 1 5 2 1 4 3
-0.6238202167401838,274,6 0 1 7 2 1 5 2 5 2 9 8 9 4 3
-0.6237387847964331,274,0 6 0 7 2 5 2 5 2 1 8 9 4 3
-19.943776401347176,272,0 6 0 7 2 5 2 1 5 2
-0.5560072839322641,269,6 0 7 2 1 5 2 5 2 9 8 9 10 4 3
-0.657067838670694,267,0 6 5 2 7 2 5 2 1 8 4 3
-1.1726389991781396,266,0 6 0 5 2 7 2 5 2 1 8 9 8 4 3
-19.634715549524625,264,0 6 5 2 7 2 1 5 4 3
-1.38991805650859,264,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 9 4 3
-0.8602893233631411,264,6 0 1 7 2 5 2 1 5 2 9 8 4 3
-1.0544652264522472,261,0 6 0 5 2 7 2 1 5 2 1 10 4 3
-1.1700156101459185,257,0 6 7 2 1 5 2 5 2 1 10 4 3
-1.1560635684000102,257,0 6 0 7 2 5 2 5 2 1 8 9 8 4 3
-0.5287548890016747,256,0 6 0 7 2 1 5 2 5 2 1 9 8 9 4 3
-0.539542748990138,255,6 0 1 5 2 5 2 7 2 10 9 8 9 4 3
-0.6191846987433954,255,0 6 0 5 2 5 2 7 2 1 8 9 4 3
-18.594943522225147,255,0 6 7 2 1 5 2 5 1 4 3
-0.6560379154555954,253,6 0 1 5 2 7 2 5 2 10 9 8 4 3
-0.642150967694097,252,0 6 7 2 5 2 5 2 1 8 4 3
-0.702718856390742,251,0 6 0 7 2 5 2 1 5 2 1 9 8 9 4 3
-1.4111898096473734,251,6 0 1 7 2 5 2 5 2 9 8 9 8 9 8 9 4 3
-18.33453905770946,250,0 6 0 7 2 5 2 1 5 4 3
-0.6233952363021594,249,0 6 0 7 2 5 2 1 5 2 1 9 8 9 10 4 3
-0.6410346095088011,248,6 0 7 2 1 5 2 5 2 9 8 9 4 3
-18.116055426082408,247,0 6 0 5 2 7 2 1 5 4 3
-1.1470540405592915,245,6 0 7 2 5 2 5 2 1 8 9 8 9 4 3
-1.6235104238807518,245,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 4 3
-0.5035673182741206,245,0 6 0 5 2 7 2 1 5 2 1 9 8 9 4 3
-0.5402542921158521,244,6 0 1 5 2 7 2 5 2 10 9 8 9 4 3
-0.5642219655979331,244,6 0 1 7 2 5 2 5 2 10 9 8 9 4 3
-1.0736840635002598,244,6 0 5 2 5 2 7 2 1 10 4 3
-16.16566452071469,244,0 6 0 2 1 7 5 2 5 2 1 4 3
-0.6317358600937795,244,0 6 5 2 5 2 7 2 1 8 4 3
-1.1427678419211384,243,6 0 5 2 5 2 7 2 1 8 9 8 9 4 3
-19.877484994583586,240,0 6 7 2 5 2 1 5 4 3
-1.9097312826421728,238,6 0 1 7 2 1 5 2 5 2 8 9 8 9 8 9 8 9 4 3
-1.168807782727251,236,6 0 1 7 2 1 5 2 5 2 10 4 3
-19.645049094172247,233,0 6 0 5 2 7 2 1 5 2
-0.6708952531329758,231,6 0 1 7 2 1 5 2 5 2 9 8 4 3
-1.2907835800546998,229,0 6 0 5 2 7 2 5 2 1 10 8 9 8 9 4 3
-1.3757988996076769,227,0 6 7 2 5 2 1 5 2 1 10 4 3
-0.4347253580864127,226,0 6 0 5 2 7 2 1 5 2 1 9 8 9 10 4 3
-1.0964185512686913,226,6 0 5 2 7 2 5 2 1 10 4 3
-1.1319539785640085,221,0 6 5 2 7 2 1 5 2 1 10 4 3
-1.1517773697618572,220,0 6 0 5 2 5 2 7 2 1 8 9 8 4 3
-17.62870329025211,219,0 6 2 1 7 5 2 5 2 1 4 3
-0.6815035685303065,219,6 0 1 7 2 5 2 5 2 10 9 8 4 3
-0.6773755161015295,218,0 6 7 2 5 2 5 2 1 8 9 4 3
-0.7829788519747759,218,0 6 0 7 2 5 2 1 5 2 9 8 9 4 3
-0.657611272159307,215,6 0 1 5 2 5 2 7 2 8 10 4 3
-0.6625376659240282,213,0 6 0 7 2 5 2 1 5 2 1 9 8 10 4 3
-17.14983342085861,211,0 6 5 2 5 2 1 7 2 1 4 3
-1.2736500479864696,208,0 6 0 7 2 5 2 5 2 1 10 8 9 8 9 4 3
-17.432450923105655,207,0 6 2 1 5 2 5 2 7 1 4 3
-1.8667169272763717,205,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 8 4 3
-0.458587267196727,204,0 6 0 7 2 1 5 2 5 2 1 9 8 9 10 4 3
-1.8498289415584293,204,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 8 4 3
-0.6552819008845242,201,6 0 1 5 2 5 2 7 2 10 9 8 4 3
-0.6676547490078999,201,0 6 5 2 5 2 7 2 1 8 9 4 3
-0.627107885547901,201,6 0 1 5 2 7 2 1 5 2 9 8 4 3
-0.663473942391244,200,6 0 1 5 2 7 2 5 2 8 10 4 3
-17.074439637913066,200,0 6 0 7 2 5 2 1 5 1 4 3
-14.94404896653564,199,0 6 0 7 2 1 5 2 1 5 2 1 4 3
-1.8926288603396983,199,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 4 3
-16.16698967320682,198,0 6 0 2 1 5 2 7 5 2 1 4 3
-0.7516658694457555,198,0 6 0 7 2 5 2 1 5 2 1 9 8 4 3
-16.823681204880916,197,0 6 0 1 7 2 5 2 5 2 4 3
-2.143003730767236,197,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 9 8 4 3
-16.219773816971944,196,0 6 0 2 1 5 2 5 2 7 1 4 3
-1.8046217285240336,196,6 0 1 7 2 5 2 5 2 9 8 9 8 9 8 9 8 4 3
-1.2396183029737615,194,0 6 7 2 5 2 5 2 1 8 9 8 4 3
-1.5572647141710445,192,0 6 0 5 2 7 2 1 5 2 1 8 9 8 9 8 4 3
-0.6912979290130199,191,0 6 5 2 7 2 5 2 1 8 9 4 3
-1.4020874471246028,191,0 6 7 2 5 2 1 5 2 1 8 9 8 9 4 3
-0.6822347091886655,191,6 0 1 7 2 5 2 5 2 8 10 4 3
-1.5750600918589637,190,0 6 0 7 2 1 5 2 5 2 1 8 9 8 9 8 4 3
-1.1988833462548787,190,0 6 5 2 7 2 1 5 2 1 8 9 8 9 4 3
-1.784362916010907,189,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 9 8 4 3
-0.6923956078456869,187,6 0 7 2 1 5 2 5 2 9 8 4 3
-16.76753361533007,187,0 6 0 1 5 2 7 2 5 2 4 3
-1.7839767654425014,186,6 0 1 5 2 7 2 5 2 9 8 9 8 9 8 9 8 4 3
-1.7365010984760036,186,0 6 0 7 2 5 2 1 5 2 1 8 9 8 9 8 4 3
-2.119345009274633,185,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 8 9 8 4 3
-16.769282590468155,184,0 6 0 1 5 2 5 2 7 2 4 3
-0.5407995349693328,183,0 6 0 5 2 7 2 1 5 2 1 9 8 4 3
-1.252670565078284,181,0 6 5 2 7 2 5 2 1 8 9 8 4 3
-17.375896483357305,179,0 6 2 1 5 2 7 5 2 1 4 3
-1.274031852225329,179,0 6 0 5 2 5 2 7 2 1 10 8 9 8 9 4 3
-1.2227085508834468,179,0 6 7 2 1 5 2 5 2 1 8 9 8 9 4 3
-0.4319504433861569,179,6 0 1 5 2 5 2 7 2 1 10 9 8 9 10 4 3
-0.4750387927029842,179,6 0 1 7 2 5 2 5 2 1 10 9 8 9 10 4 3
-0.4633861278074066,179,0 6 0 5 2 7 2 1 5 2 1 9 8 10 4 3
-1.2305050838234841,177,0 6 5 2 5 2 7 2 1 8 9 8 4 3
-2.0897539325614987,176,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 8 4 3
-0.595830770233748,176,6 0 7 2 1 5 2 5 2 9 8 10 4 3
-0.44870217121552747,175,6 0 1 5 2 7 2 5 2 1 10 9 8 9 10 4 3
-18.194433041536122,175,0 6 0 7 2 1 5 2 1 4 3
-2.103925544053903,175,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 8 9 8 4 3
-0.5721125174983531,173,0 6 0 5 2 7 2 1 5 2 9 8 9 4 3
-0.5059391976804544,173,6 0 1 7 2 5 2 5 2 1 10 9 8 10 4 3
-18.29493405747245,173,0 6 0 5 2 7 5 2 1 4 3
-0.7906224492470412,172,0 6 0 5 2 5 2 1 7 2 9 8 9 4 3
-1.7294823261387977,171,6 0 1 7 2 5 2 5 2 8 9 8 9 8 4 3
-0.4461828920870083,168,6 0 7 2 5 2 5 2 1 9 8 9 4 3
-0.7546912705772572,167,0 6 7 2 5 2 1 5 2 1 9 8 9 4 3
-0.5674687275043899,165,0 6 0 7 2 1 5 2 5 2 1 9 8 4 3
-19.828500733530493,165,0 6 5 2 7 5 2 1 4 3
-21.44076865320828,165,0 6 5 2 7 2 1 5 2
-0.44269082538121496,164,0 6 0 5 2 7 2 5 2 1 10 9 8 9 4 3
-1.7759852321481508,164,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 8 9 4 3
-18.401766701197147,163,0 6 7 2 5 2 1 5 1 4 3
-0.8400013030697299,162,0 6 0 7 2 5 2 1 5 2 9 8 4 3
-1.4763897683373286,161,6 0 1 5 2 7 2 5 2 1 8 9 8 9 8 9 4 3
-15.952373043290017,160,0 6 7 2 1 5 2 1 5 2 1 4 3
-1.3684863375701926,160,0 6 5 2 7 2 5 2 1 10 8 9 8 9 4 3
-0.6008896031853752,159,0 6 0 5 2 1 5 2 7 2 9 8 9 4 3
-1.713848353807613,158,6 0 1 5 2 7 2 5 2 8 9 8 9 8 4 3
-1.8007193500722354,157,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 8 9 4 3
-0.4885736985349606,156,0 6 0 7 2 1 5 2 5 2 1 9 8 10 4 3
-0.4246054304203053,156,0 6 0 7 2 5 2 5 2 1 10 9 8 9 4 3
-16.982858024119842,154,0 6 0 5 2 7 2 1 5 1 4 3
-0.9348238332014877,154,0 6 0 5 2 5 2 7 2 1 9 8 9 8 4 3
-1.3544535053623852,153,0 6 7 2 5 2 5 2 1 10 8 9 8 9 4 3
-1.5035972980538213,153,6 0 1 7 2 5 2 5 2 1 8 9 8 9 8 9 4 3
-1.4586573833334886,152,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 4 3
-1.6363867288218557,152,6 0 5 2 7 2 5 2 1 8 9 8 9 8 4 3
-21.773284454631465,152,0 6 7 2 5 2 1 5 2
-1.6207321553091782,151,6 0 7 2 5 2 5 2 1 8 9 8 9 8 4 3
-0.9353315548442838,151,0 6 0 7 2 5 2 5 2 1 9 8 9 8 4 3
-0.4682372845156584,150,6 0 5 2 7 2 5 2 1 9 8 9 4 3
-0.4604570511793587,150,6 0 1 5 2 5 2 7 2 1 10 9 8 10 4 3
-0.5704941286358916,150,0 6 7 2 1 5 2 5 2 1 9 8 9 4 3
-0.6465314762309916,150,0 6 0 5 2 1 5 2 7 2 9 8 4 3
-0.954935459225306,150,0 6 0 5 2 7 2 5 2 1 9 8 9 8 4 3
-19.725703477062467,150,0 6 7 2 1 5 2 1 4 3
-17.074590496989035,148,0 6 0 5 2 7 2 1 5 2 1 10
-1.616684078817589,148,6 0 5 2 5 2 7 2 1 8 9 8 9 8 4 3
-16.30207230420172,147,0 6 0 2 7 2 1 5 2 5 1 4 3
-1.7598648821446603,146,6 0 1 5 2 5 2 7 2 1 8 9 8 9 8 9 8 9 4 3
-0.8481226251715116,146,0 6 0 5 2 5 2 1 7 2 9 8 4 3
-0.7117176079237971,146,0 6 0 5 2 1 7 2 5 2 9 8 9 4 3
-1.6906220286933016,145,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 4 3
-0.42500844600576826,145,0 6 0 5 2 5 2 7 2 1 10 9 8 9 4 3
-0.6680734263622801,145,0 6 7 2 5 2 1 5 2 1 9 8 9 10 4 3
-1.708962795280999,144,6 0 1 5 2 5 2 7 2 8 9 8 9 8 4 3
-0.4781394305548056,143,6 0 1 5 2 7 2 5 2 1 10 9 8 10 4 3
-1.3508039581947457,143,0 6 5 2 5 2 7 2 1 10 8 9 8 9 4 3
-18.39631792408236,142,0 6 5 2 7 2 1 5 2 1 10
-0.37261743224116495,142,6 0 7 2 5 2 5 2 1 9 8 9 10 4 3
-17.110160378715662,142,0 6 0 7 2 1 5 2 5 2 1 10
-1.6936305508900085,141,0 6 0 7 2 5 2 5 2 1 10 8 9 8 9 8 4 3
-1.709907406354827,140,0 6 0 5 2 7 2 5 2 1 10 8 9 8 9 8 4 3
-1.6939932649169251,140,0 6 0 5 2 5 2 7 2 1 10 8 9 8 9 8 4 3
-0.7642862312655648,140,0 6 0 5 2 1 7 2 5 2 9 8 4 3
-18.690127222711727,139,0 6 2 5 2 7 2 1 5 4 3
-2.333589017806488,139,6 0 7 2 1 5 2 5 2 8 9 8 9 8 9 8 9 8 4 3
-18.333973186278037,139,0 6 0 7 5 2 5 2 1 4 3
