similarity,counts,sequence
-0.740664454721367,5,0 6 7 2 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-24.670246240500624,1,0 6 5 2 5 2 7 2 1 10 9 8 10 4 3 15 3
-26.09982056911355,1,0 6 0 5 2 7 2 5 2 1 10 9 8 4 3 15
-50.0,1643,0 6
-23.55332667929983,1,0 6 0 7 2 1 5 2 1 5 2 1 9 8 10 4 3 15
-0.6967846147451108,8,0 6 0 7 2 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-24.710113545116762,1,0 6 7 2 1 5 2 5 2 1 9 8 10 4 3 15 3
-0.7533257842698603,11,0 6 0 5 2 7 2 5 2 1 9 8 10 4 3 18 1 3
-24.65861269664016,1,6 0 7 2 5 2 5 2 1 10 9 8 9 10 4 3 15
-24.571852140638907,8,0 6 0 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-0.7986516705590199,5,0 6 5 2 7 2 5 2 1 9 8 10 4 3 18 1 3
-22.36474929070861,1,0 6 0 1 7 2 1 5 2 5 2 1 9 8 10 4 3 15 3
-26.101308739991556,1,0 6 5 2 7 5 2 1 9 8 9 10 4 3 15 3
-22.36417646499072,1,0 6 0 1 7 2 5 2 5 2 1 10 9 8 10 4 3 15 3
-0.779598551168034,6,0 6 5 2 5 2 7 2 1 9 8 10 4 3 18 1 3
-0.8820551547991259,1,0 6 0 7 2 1 5 2 1 5 2 9 8 9 10 4 3 18 1 3
-23.685745685270124,1,6 0 1 5 2 5 2 1 7 2 1 10 9 8 10 4 3 15
-23.442898444967124,2,0 6 0 5 2 7 2 1 5 2 1 9 8 10 4 3 15 3
-25.940196914123895,2,6 0 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-26.094285337815727,3,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 15
-50.0,1362,6 0 16
-22.91993720173308,1,6 0 1 2 5 2 1 5 2 7 1 10 9 8 10 4 3 15 3
-25.99777022677272,2,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 15
-23.701332921696213,1,0 6 0 7 2 5 2 1 5 2 1 10 9 8 10 4 3 15
-76.90701704319405,612,0 6 0 16
-50.0,1307,6 0
-24.57617505589357,3,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-0.9257392527600343,2,0 6 1 5 2 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-23.816300319785203,1,0 6 0 2 7 2 1 5 2 5 1 9 8 10 4 3 15 3
-0.7633801713487122,1,0 6 0 1 5 2 7 2 1 5 2 1 10 9 8 9 10 4 3 18 1 3
-24.845283416126005,1,0 6 5 2 5 2 1 7 2 1 9 8 10 4 3 15 3
-0.8953033787003422,2,6 0 1 5 2 5 2 7 2 10 9 8 10 4 3 18 1 3
-22.539004950743298,1,0 6 1 5 2 7 2 5 2 1 10 9 8 9 10 4 3 15 3
-22.748771640120733,1,0 6 0 1 2 1 5 2 5 2 7 1 10 9 8 10 4 3 15
-1.064253472974603,1,6 0 1 5 2 1 5 2 1 7 2 9 8 10 4 3 18 1 3
-0.852237195984068,1,6 0 7 2 1 5 2 5 2 1 9 8 10 4 3 18 1 3
-0.7220847711550311,3,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-25.95137734304337,5,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3 15
-26.10934308515058,1,6 0 7 2 1 5 2 5 2 9 8 9 10 4 3 15
-26.1200009199559,2,6 0 1 5 2 7 2 5 2 10 9 8 10 4 3 15
-24.84153969058022,1,6 0 1 5 2 1 7 2 5 2 9 8 9 10 4 3 15
-0.8607006053852663,1,6 0 1 7 2 1 5 2 5 2 9 8 9 10 4 3 18 1 3
-0.9077940604991035,2,6 0 1 7 2 1 5 2 5 2 9 8 10 4 3 18 1 3
-26.10973848707029,1,6 0 1 5 2 7 5 2 1 9 8 10 4 3 15 3
-24.740355359430396,1,6 0 1 5 2 5 2 7 2 10 9 8 9 10 4 3 15
-23.503385936106234,2,6 0 1 5 2 5 2 7 2 10 9 8 9 10 4 3 15 3
-0.8090185338826874,5,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 18 1 3
-25.00488278317169,2,6 0 1 7 2 5 2 1 5 2 10 9 8 10 4 3 15
-24.917316104140742,2,6 0 1 7 2 5 2 1 5 2 9 8 10 4 3 15 3
-0.8302902870214709,7,6 0 1 7 2 5 2 5 2 9 8 9 10 4 3 18 1 3
-1.169604674980873,1,6 0 1 2 7 2 1 5 2 5 9 8 9 10 4 3 18 1 3
-26.051655215685017,9,6 0 1 7 2 5 2 5 2 9 8 10 4 3 15 3
-24.75782636078902,4,6 0 1 7 2 1 5 2 5 2 9 8 10 4 3 15 3
-26.2605405636736,1,6 0 1 5 2 7 5 2 10 9 8 10 4 3 15 3
-26.0280199344197,9,6 0 1 5 2 5 2 7 2 9 8 10 4 3 15 3
-0.8086130757858621,11,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 18 1 3
-23.524363270222864,10,6 0 1 7 2 5 2 5 2 10 9 8 9 10 4 3 15 3
-26.023006348209968,5,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 15
-24.933276552672936,1,6 0 1 7 2 1 5 2 5 9 8 9 10 4 3 15 3
-27.871320947337068,1,6 0 1 7 2 1 5 2 5 9 8 10 4 3 15
-1.0593093166832357,1,6 0 1 7 2 5 2 1 5 2 9 8 10 4 3 18 1 3
-23.564035068916343,1,6 0 1 5 2 7 2 1 5 2 10 9 8 9 10 4 3 15
-24.600296470858833,2,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 15
-24.71699775074264,1,6 0 1 7 2 5 2 5 2 1 10 9 8 10 4 3 15
-27.559023054506316,1,6 0 1 5 2 5 2 7 2 9 8 10 4 3 15
-26.426381189842076,1,6 0 1 2 1 7 5 2 5 2 9 8 10 4 3 15
-44.46970900893546,1,6 0 1 7 2 5 2 1 5 2 9 8 9 10 4 3 15 3 15
-24.690661129255183,1,6 0 1 5 2 7 2 5 2 1 10 9 8 10 4 3 15
-0.8782618019642577,4,6 0 1 7 2 5 2 5 2 9 8 10 4 3 18 1 3
-26.047092138471758,2,6 0 1 7 2 5 2 5 2 9 8 9 10 4 3 15
-22.441984203394004,1,6 0 1 5 2 7 2 1 5 2 10 9 8 9 10 4 3 15 3
-0.8558704828708015,7,6 0 1 5 2 5 2 7 2 9 8 10 4 3 18 1 3
-0.8493807290596431,3,6 0 1 5 2 7 2 5 2 10 9 8 9 10 4 3 18 1 3
-24.912993188886077,1,6 0 1 7 2 5 2 1 5 2 9 8 9 10 4 3 15
-2.163899031237119,1,6 0 13 1 5 2 7 2 5 2 12 0 1 11 14 3 8 10 4 3
-27.700142657345772,1,6 0 1 17 1 5 2 5 2 7 2 8 10 4 3
-24.676243441338887,9,6 0 1 7 2 5 2 5 2 9 8 9 10 4 3 15 3
-26.143318037796313,1,6 0 1 7 5 2 5 2 9 8 9 10 4 3 15 3
-2.1108018592108984,1,6 0 1 13 1 5 2 7 2 5 2 12 0 1 11 14 3 8 10 4 3
-73.22044574245878,2,6 0 1 17 5 2 17 5 2 17 7 2 10 8 10 4 3
-0.8319570992821587,1,6 0 1 5 2 7 2 5 2 13 1 12 0 11 14 1 3 9 8 9 10 4 3
-2.2195468236244476,2,6 0 13 1 5 2 7 2 5 2 12 0 1 11 14 3 10 8 10 4 3
-77.16304951858804,5,6 0 1 17 5 2 17 5 2 17 7 2 8 10 4 3
-12.177876697730056,1,6 0 1 7 2 5 2 13 1 5 12 0 1 11 14 3 8 10 4 3
-1.8661767987257953,1,6 0 13 1 7 2 5 2 5 2 12 1 11 0 14 3 8 10 4 3
-1.359971385423974,1,6 0 1 5 2 5 2 7 2 13 1 12 1 11 0 14 3 8 10 4 3
-22.474103446529448,1,6 0 1 7 2 1 5 2 5 2 10 9 8 9 10 4 3 15 3
-23.352229528541816,2,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 15 3
-12.121529386678946,1,6 0 13 1 5 2 5 2 7 2 1 12 0 1 14 11 3 8 10 4 3
-11.45943826761374,1,6 0 1 5 2 7 2 5 2 12 13 0 1 14 11 1 3 8 10 4 3
-11.825153811480595,1,6 0 12 13 1 5 2 7 2 5 2 14 11 0 1 3 8 10 4 3
-23.503990747763094,1,6 0 1 5 2 7 2 5 2 10 9 8 9 10 4 3 15 3
-27.558546044980645,4,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15
-1.4626986074630892,1,6 0 1 7 2 5 2 13 1 5 2 12 0 14 11 1 3 8 10 4 3
-11.909321773302848,1,6 0 13 1 5 2 5 2 7 2 12 0 1 11 14 1 11 3 8 10 4 3
-2.184526567345778,1,6 0 7 2 13 1 5 2 5 2 12 0 1 11 14 3 8 10 4 3
-54.65404622093458,1,6 0 17 1 5 2 17 7 2 5 2 8 10 4 3
-1.3877091821096916,1,6 0 1 7 2 13 1 5 2 5 2 1 12 11 0 14 1 3 8 10 4 3
-1.0514013981205765,1,6 0 1 7 2 1 5 2 5 2 8 10 4 3 18 1 3
-11.686871075671124,1,6 0 1 7 2 5 2 5 2 13 1 12 0 1 14 11 3 8 10 4 3
-12.279621340402777,1,6 0 12 13 1 5 2 7 2 5 2 1 14 11 0 3 8 10 4 3
-1.0076871131216332,1,6 0 1 5 2 5 2 7 2 8 10 4 3 18 1 3
-26.26865031167076,1,6 0 1 7 2 5 2 5 2 10 8 10 4 3 15 3
-23.48084672383694,2,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 15 3
-73.10336200302017,1,6 0 17 1 5 2 17 7 2 17 5 2 1 8 10 4 3
-23.447713325762685,1,6 0 1 5 2 7 2 1 5 2 1 9 8 9 10 4 3 15
-24.731269698440723,1,6 0 1 5 2 7 5 2 1 9 8 9 10 4 3 15 3
-26.02756942542323,2,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15 3
-24.581243351467847,1,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-24.585566266722516,2,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-26.02345685720644,3,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 15
-27.770808069681987,1,6 0 17 1 5 2 5 2 7 2 10 8 10 4 3
-58.01267289689969,1,6 0 1 17 7 2 17 5 2 1 8 10 4 3
-24.625194504474603,3,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-2.195321963626786,1,6 0 13 1 5 2 5 2 7 2 12 0 1 11 14 3 10 8 10 4 3
-27.630216747670516,1,6 0 1 5 2 7 5 2 9 8 10 4 3 15 3
-1.9344546177774464,1,6 0 1 0 7 2 5 2 13 1 5 2 1 12 1 11 0 14 3 8 10 4 3
-23.66739187408913,3,6 0 1 7 2 5 2 1 5 2 9 8 9 10 4 3 15 3
-24.744678274685064,1,6 0 1 5 2 5 2 7 2 10 9 8 10 4 3 15 3
-29.421848271480748,1,6 0 1 7 2 5 2 5 2 8 10 4 3 15
-81.81045578599326,3,6 0 1 17 7 2 17 5 2 17 5 2 8 4 3
-11.478268080273253,1,6 0 1 0 7 2 5 2 5 2 13 1 12 1 14 11 0 3 8 10 4 3
-25.00560067539796,2,6 0 1 2 1 5 2 7 5 2 9 8 10 4 3 15 3
-1.0972895495025985,1,6 0 1 7 2 1 5 2 10 9 8 4 3 18 1 3
-0.9372363830284085,2,6 0 7 2 1 5 2 5 2 9 8 10 4 3 18 1 3
-26.173388632802506,2,6 0 1 7 2 1 5 2 5 2 9 8 9 4 3 15
-24.61039647304395,2,6 0 1 5 2 7 2 5 2 1 19 9 8 9 10 4 3
-24.604619386113498,1,6 0 1 5 2 7 2 5 2 1 9 8 10 4 3 15 3
-105.88842643470454,1,6 0 5 21 20 21 20 16 5 20 16 7 22 0 22 0 1 7 2 1 5 13 12 0 1 14 11 9 8 9 10 4 3
-2.087248140546881,1,6 0 13 1 5 2 5 2 7 2 1 12 0 1 11 14 3 10 8 10 4 3
-24.887790779372295,1,6 0 1 7 2 5 2 1 5 9 8 9 10 4 3 15 3
-26.30155772698483,2,6 0 1 7 2 5 2 1 5 2 9 8 10 4 3 15
-23.601867043700498,1,6 0 1 7 2 1 5 2 5 2 10 9 8 10 4 3 15 3
-12.676208806150573,1,6 0 13 1 5 2 7 2 5 2 12 1 0 14 11 3 8 10 4 3
-1.1431796593775947,1,6 0 1 2 1 5 2 7 5 2 9 8 10 4 3 18 1 3
-23.850297999954964,1,6 0 1 7 2 5 2 5 2 9 8 9 10 4 3 10 3 15
-27.649961413505995,1,6 0 7 2 1 5 2 5 2 9 8 10 4 3 15
-24.01102288598012,1,6 0 1 2 7 2 5 2 1 5 10 9 8 9 10 4 3 15
-23.677375086558207,1,6 0 1 5 2 7 2 5 1 10 9 8 9 10 4 3 15 3
-11.72951582580207,1,6 0 1 7 2 5 2 5 2 13 1 12 1 14 11 0 3 8 10 4 3
-26.16742362478326,3,6 0 1 5 2 7 2 5 2 10 9 8 4 3 15 3
-24.65385212224543,12,6 0 1 5 2 5 2 7 2 9 8 9 10 4 3 15 3
-0.9162807128169682,1,6 0 1 7 2 5 2 5 2 10 9 8 10 4 3 18 1 3
-11.690820117345845,1,6 0 1 5 2 7 2 5 2 13 1 12 0 1 14 11 3 8 10 4 3
-0.8273388015109235,2,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 18 1 3
-77.15900551619325,6,6 0 1 17 5 2 17 7 2 17 5 2 8 10 4 3
-22.335350469138294,1,6 0 1 5 2 7 2 5 2 1 10 9 8 9 10 4 3 15 3
-28.012503597050713,1,6 0 2 1 5 2 5 2 7 9 8 9 4 3 15
-25.97148896906718,2,6 0 1 5 2 7 2 5 2 1 9 8 10 4 3 15
-24.753503445534356,2,6 0 1 7 2 1 5 2 5 2 9 8 9 10 4 3 15
-23.39398312389823,1,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 15 3
-26.09379324659413,2,6 0 1 5 2 5 2 7 2 10 9 8 9 4 3 15
-0.8554436848741432,3,6 0 1 5 2 7 2 5 2 9 8 10 4 3 18 1 3
-23.37829140322578,1,6 0 1 19 1 5 2 5 2 7 2 1 9 8 9 10 4 3
-24.62951741972927,1,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 15 3
-26.274955183609173,1,6 0 1 7 2 5 2 1 5 9 8 10 4 3 15 3
-33.65680085501134,1,6 0 13 1 7 2 5 2 5 2 12 0 3 1 14 11 3 8 4 3
-0.9706036147438566,1,6 0 1 5 2 7 5 2 9 8 10 4 3 18 1 3
-24.745314918534387,1,6 0 1 5 2 7 2 5 2 10 9 8 10 4 3 15 3
-25.99155853351008,1,6 0 1 5 2 5 2 7 2 1 9 8 9 4 3 15
-23.405159843547253,1,6 0 1 5 2 7 2 1 5 2 19 1 9 8 9 10 4 3
-23.370329991963253,3,6 0 1 5 2 7 2 5 2 1 9 8 9 10 4 3 15 3
-27.720610338587623,1,6 0 1 7 2 1 5 2 5 2 9 8 4 3 15
-24.716629872831135,1,6 0 1 5 2 7 2 1 5 2 9 8 9 10 4 3 15
-27.584048646434297,3,6 0 1 7 2 5 2 5 2 9 8 10 4 3 15
-153.60581753878165,2,6 0 16 5 21 20 16
-25.944833205764304,2,6 0 1 5 2 5 2 7 2 19 1 9 8 10 4 3
-24.837645703835808,1,6 0 1 7 2 5 2 1 5 2 19 1 9 8 10 4 3
-24.573754923943838,1,6 0 1 5 2 7 2 5 2 19 1 9 8 9 10 4 3
-0.7048462345631867,3,6 0 1 5 2 5 2 7 2 1 9 8 9 10 4 3 18 1 3
-0.7446115634740623,3,6 0 1 7 2 5 2 5 2 1 9 8 9 10 4 3 18 1 3
-23.44026227600188,1,6 0 1 5 2 5 2 7 2 1 10 9 8 10 4 3 15 3
-1.1059346828329502,1,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 10 3 18 1 3
-0.9163281929327235,1,6 0 1 7 2 5 2 5 2 9 8 9 4 3 18 1 3
-1.011246556224829,1,6 0 1 2 7 2 1 5 2 9 8 9 10 4 3 18 1 3
-0.7859005664923394,2,6 0 1 7 2 5 2 5 2 1 9 8 10 4 3 18 1 3
-24.677923936880983,1,6 0 1 5 2 7 2 1 5 2 1 19 9 8 10 4 3
-26.068201124886414,4,6 0 1 5 2 5 2 7 2 9 8 9 4 3 15 3
-27.766103622598436,1,6 0 2 7 2 1 5 2 9 8 9 10 4 3 15
-24.761722441687965,1,6 0 7 2 1 5 2 5 2 19 1 10 9 8 10 4 3
-0.8727641664310436,1,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 18 1 3
-1.1817780714844053,1,6 0 2 1 5 2 7 2 5 9 8 9 10 4 3 18 1 3
-27.626593436340233,2,6 0 1 7 2 5 2 5 2 9 8 9 4 3 15
-24.720952788085803,2,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 15 3
-11.71643255480087,1,6 0 1 5 2 5 2 0 7 2 12 13 1 0 1 14 11 3 8 10 4 3
-1.0093818973834052,1,6 0 1 7 2 5 2 5 2 10 9 8 4 3 18 1 3
-1.216237535260995,4,6 0 1 7 2 1 5 2 5 2 8 4 3 18 1 3
-24.09440504430086,1,6 0 1 5 2 7 2 5 2 9 8 10 9 10 4 3 15 3
-1.1985446115059577,1,6 0 1 5 2 7 2 5 2 13 1 12 0 1 11 14 3 9 8 9 4 3
-24.65342532424877,7,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 15 3
-13.253211392380877,1,6 0 12 13 1 7 2 5 2 5 2 11 1 14 3 8 4 3
-27.729936849663968,1,6 0 1 5 2 7 2 5 9 8 9 10 4 3 15
-23.44904881039065,1,0 6 0 5 2 1 5 2 7 2 1 9 8 9 10 4 3 15
-2.3071100485438487,3,6 0 13 1 5 2 7 2 5 2 12 0 1 11 14 3 8 4 3
-12.123516698907327,1,6 0 1 7 2 5 2 13 1 5 2 12 0 14 1 11 3 8 10 4 3
-1.028206643979432,1,6 0 1 7 2 5 2 5 2 8 10 4 3 18 1 3
-77.15900551619325,1,6 0 1 17 7 2 17 5 2 17 5 2 8 10 4 3
-1.8346800830156236,1,6 0 2 1 7 5 2 5 2 13 1 12 0 11 1 14 3 8 4 3
-1.5576944865614222,1,6 0 1 7 2 5 2 5 2 13 1 12 0 11 1 14 3 8 4 3
-29.431374113971707,1,6 0 7 2 1 5 2 5 2 9 8 4 3 15
-27.757120957462234,1,6 0 7 2 1 5 2 5 2 8 10 4 3 15 3
-77.15814711406658,1,6 0 17 5 2 1 17 5 2 17 7 2 1 8 4 3
-24.83647139500594,1,0 6 0 5 2 1 7 2 5 2 9 8 10 4 3 15 3
-43.913114425988915,1,6 0 17 7 2 13 1 17 5 2 1 0 12 11 1 14 3 8 4 3
-26.87097268760161,1,6 0 5 2 1 7 5 2 9 10 9 8 9 4 3 15
-0.8127869298775756,5,0 6 0 7 2 1 5 2 5 2 1 9 8 10 4 3 18 1 3
-26.255135351431445,2,6 0 5 2 1 7 2 5 2 9 8 9 4 3 15 3
-72.94116761702817,1,0 6 0 5 2 17 7 2 1 17 5 2 17 8 10 4 3
-12.713475770306916,1,6 0 7 2 5 2 13 1 5 2 12 0 1 14 11 3 8 10 4 3
-29.521665048829068,1,0 6 0 5 2 7 2 1 5 1 8 4 3 15
-11.642364206116653,1,0 6 0 5 2 5 2 7 2 1 13 1 12 0 14 1 11 3 8 4 3
-50.0,1257,0 6 16
-0.9385571050552638,2,0 6 0 5 2 5 2 1 7 2 1 9 8 10 4 3 18 1 3
-1.0819067939217515,1,0 6 5 2 7 2 5 2 13 1 12 11 0 14 1 3 8 4 3
-0.8638425161435472,2,0 6 0 5 2 7 2 1 5 2 9 8 10 4 3 18 1 3
-27.870668138624165,1,0 6 0 5 2 1 5 2 7 2 8 4 3 15 3
-27.878403043253766,1,6 0 5 2 5 2 1 7 2 9 8 9 4 3 15
-11.893229683705988,1,0 6 0 5 2 7 2 5 2 1 12 13 0 14 11 1 3 8 4 3
-29.72224760383997,1,0 6 0 17 7 5 2 5 2 1 10 8 4 3
-29.235722120916684,1,0 6 17 5 2 5 2 7 2 1 8 10 4 3
-1.7915299777864018,1,0 5 2 6 1 0 7 2 5 2 1 8 10 4 3 18 1 3
-1.1909426710315696,1,6 0 5 2 1 7 2 1 5 2 9 8 4 3 18 1 3
-25.98939482474964,4,0 6 0 7 2 5 2 5 2 1 9 8 4 3 15 3
-1.0495759581299322,3,0 6 0 5 2 5 2 1 7 2 9 8 10 4 3 18 1 3
-1.0430789004485068,1,0 6 0 7 2 5 2 1 5 2 9 8 10 4 3 18 1 3
-0.9957309840812935,2,0 6 0 5 2 5 2 1 7 2 9 8 9 10 4 3 18 1 3
-1.1758543039076466,1,0 6 0 5 2 7 2 1 5 2 8 4 3 18 1 3
-10.921641972105407,1,0 6 0 7 2 1 5 2 5 2 1 13 12 0 1 11 14 1 3 8 4 3
-1.1241622237757283,1,0 6 0 5 2 7 2 1 5 2 13 1 0 12 11 14 1 3 8 4 3
-1.3698359111109497,1,0 6 0 7 2 5 2 1 5 2 10 8 4 3 18 1 3
-54.62843148344629,1,0 6 17 7 2 17 1 5 2 5 2 1 8 4 3
-11.116447987421447,1,0 6 0 5 2 5 2 1 7 2 13 12 0 1 14 11 1 3 8 10 4 3
-26.178596855180988,1,0 6 0 17 7 2 5 2 5 2 1 10 8 10 4 3
-1.0967261263801267,1,6 0 7 2 5 2 1 5 2 9 8 10 4 3 18 1 3
-11.086491500412217,1,0 6 0 7 2 5 2 5 2 1 13 1 0 12 14 11 1 3 8 4 3
-11.274135428034944,1,0 6 0 5 2 5 2 7 2 13 1 12 14 11 0 1 3 8 10 4 3
-1.0887634477827242,1,6 0 5 2 1 7 2 1 5 2 9 8 10 4 3 18 1 3
-0.845066935513016,1,0 6 0 5 2 1 7 2 5 2 1 9 8 9 10 4 3 18 1 3
-24.709063159352354,1,0 6 0 7 2 5 2 5 2 1 10 9 8 4 3 15 3
-1.3056611511096519,1,0 6 0 7 2 5 2 5 2 13 1 12 1 0 14 11 1 3 8 10 4 3
-11.761762412222867,1,0 6 0 5 2 7 2 5 2 1 13 1 0 14 12 1 11 3 8 4 3
-26.256921387792808,2,0 6 0 7 2 5 2 1 5 9 8 10 4 3 15 3
-0.9990022195384592,1,0 6 0 7 2 1 5 2 5 2 1 13 1 12 0 14 11 1 3 8 10 4 3
-1.0778788794093315,1,6 0 7 2 5 2 5 2 13 1 0 12 1 11 14 1 3 8 4 3
-1.2562935717122852,1,0 6 0 2 1 5 2 7 1 5 2 9 8 9 4 3 18 1 3
-25.935633836910636,2,6 0 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-23.43267550363102,1,0 6 5 2 5 2 7 2 1 10 9 8 9 10 4 3 15 3
-0.9895433100989836,1,0 6 0 7 2 5 2 1 5 2 9 8 9 10 4 3 18 1 3
-27.624006016763218,1,0 6 0 5 2 7 2 5 2 1 8 4 3 15 3
-22.22869266707808,1,0 6 5 2 7 2 1 5 2 9 10 9 10 9 8 10 4 3 15 3
-0.791197583539672,2,0 6 0 5 2 7 2 1 5 2 1 9 8 10 4 3 18 1 3
-0.9541837956219097,1,0 6 0 5 2 7 2 1 5 2 9 8 4 3 18 1 3
-1.3750058420242681,1,0 6 0 7 2 5 2 1 5 2 8 4 3 18 1 3
-1.4728642570160213,1,0 6 0 5 2 7 2 5 2 12 13 1 0 14 11 1 3 8 4 3
-1.5553981686966547,1,0 6 0 1 2 5 2 5 2 1 7 9 8 10 4 3 18 1 3
-20.06017128073879,1,0 6 0 2 7 2 5 2 1 5 13 1 0 12 14 11 1 3 8 10 4 3
-1.0552777895907897,1,0 6 0 7 2 1 5 2 5 1 9 8 10 4 3 18 1 3
-26.30037107128578,1,0 6 0 7 2 1 5 2 5 9 8 9 10 4 3 15
-27.5295466768707,1,0 6 0 5 2 5 2 7 2 1 19 9 8 4 3
-1.0792419718685493,1,0 6 0 7 2 5 2 1 5 2 9 8 9 4 3 18 1 3
-27.516246249892674,1,6 0 5 2 5 2 7 2 1 9 8 4 3 15 3
-1.0305377712322341,1,0 6 0 7 5 2 1 5 2 9 8 10 4 3 18 1 3
-73.0427526666446,2,0 6 0 17 5 2 17 5 2 17 7 2 1 8 10 4 3
-1.178176963564919,1,6 0 5 2 7 2 1 2 1 5 9 8 9 10 4 3 18 1 3
-1.0092930861562686,1,6 0 7 2 1 5 2 1 5 2 9 8 9 4 3 18 1 3
-0.9477993163633232,1,6 0 7 2 5 2 1 5 1 10 9 8 9 10 4 3 18 1 3
-1.713621490799015,1,0 6 0 2 1 7 5 2 5 2 13 1 11 0 14 12 1 3 8 4 3
