similarity,counts,sequence
-40.8631166494256,8,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-53.535626636138595,8,0 6 5 2 5 2 7 2 1 19 1
-24.37522285431076,8,6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3
-100.87176015584309,8,6 0 17 7 2 17 5 2 17 5 2 1 4 3
-25.129893341096093,8,0 6 5 2 5 2 7 2 1 13 0 12 11 14 1 4 3
-46.34924717371216,8,6 0 1 5 2 7 2 5 2 19 1 4 3
-42.72048709290189,8,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 3 15
-49.728992641478385,8,0 6 0 5 2 7 2 5 2 1 19 1
-24.57185214063891,8,0 6 0 5 2 5 2 7 2 1 9 8 9 10 4 3 15
-27.97441898911895,8,0 6 0 7 2 5 2 5 2 1 10 4 3 15 3
-38.837937811376406,7,0 6 5 2 7 2 5 2 1 19
-24.653425324248772,7,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 15 3
-115.24649964906669,7,0 6 17 5 2 17 5 2 17 7 2 1
-23.94869673036273,7,6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3
-24.002035944803247,7,0 6 0 7 2 5 2 5 2 1 8 9 8 9 4 3 15 3
-23.852819134043422,7,6 0 1 5 2 7 2 5 2 8 9 8 9 8 9 8 4 3 15
-43.586780554751904,7,6 0 5 2 7 2 1 5 2 1 4 3 15 3
-43.142548482298906,7,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 15 3
-53.54280367339944,7,0 6 7 2 5 2 5 2 1 19 1
-42.71011822131982,7,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15 3
-43.51638299474654,7,0 6 0 5 2 7 2 1 5 2 4 3 15 3
-31.73317060577304,7,0 6 5 2 7 2 5 2 1 10 4 3 15
-44.743764170234,7,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 15 3
-24.376411934698147,7,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 4 3
-23.866219681755858,7,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 8 4 3 15
-24.42994098490704,7,6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 3
-25.147627452831745,7,0 6 5 2 7 2 5 2 1 13 0 12 11 14 1 4 3
-25.987691863644606,7,0 6 5 2 5 2 7 2 1 9 8 9 4 3 15 3
-27.97484571150356,7,0 6 0 5 2 5 2 7 2 1 10 4 3 15 3
-45.2056888188824,7,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15
-27.51758829193977,7,0 6 0 5 2 5 2 7 2 1 9 8 4 3 15
-29.178331093146333,7,6 0 1 7 2 5 2 5 2 1 19 10 4 3
-46.40165159062629,7,6 0 1 7 2 5 2 5 2 19 1 4 3
-72.12506069811197,6,0 6 0 17 5 2 17 7 2 5 2 1 4 3
-24.40353576006337,6,0 6 7 2 5 2 5 2 1 12 13 0 14 11 1 3 4 3
-31.7119517505225,6,0 6 5 2 5 2 7 2 1 10 4 3 15
-45.16614783704888,6,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15
-24.39207026045963,6,6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3
-29.76861087082033,6,6 0 1 7 2 5 2 5 2 19 1 10 4 3
-29.249309508582893,6,0 6 7 2 5 2 5 2 1 9 8 4 3 15
-42.75491502421772,6,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3 15
-24.43211950102348,6,0 6 5 2 5 2 7 2 1 12 13 0 11 14 1 3 4 3
-42.72036952921216,6,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-33.255536392463824,6,6 0 5 2 5 2 7 2 1 19 4 3
-23.848631512449174,6,6 0 1 5 2 5 2 7 2 8 9 8 9 8 9 8 4 3 15
-31.771950764940637,6,6 0 1 7 2 5 2 5 2 10 4 3 15
-24.57586766054079,6,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 4 3 15
-77.15900551619325,6,6 0 1 17 5 2 17 7 2 17 5 2 8 10 4 3
-38.808719747533075,6,0 6 5 2 5 2 7 2 1 19
-24.56179708544273,6,6 0 1 5 2 7 2 5 2 8 9 8 9 8 9 4 3 15
-46.41741073486651,6,0 6 0 5 2 7 2 1 5 2 4 3 15
-43.74042847512774,6,0 6 0 7 2 5 2 1 5 2 4 3 15 3
-46.533604788470726,6,6 0 7 2 1 5 2 5 2 1 4 3 15
-25.9615760243033,6,0 6 0 5 2 7 2 5 2 1 9 8 10 4 3 15
-24.614241446862035,6,0 6 0 5 2 5 2 7 2 1 9 8 9 4 3 15 3
-24.633294566253024,6,0 6 0 5 2 7 2 5 2 1 9 8 9 4 3 15 3
-107.5902255698645,6,0 6 0 17 5 2 17 5 2 17 7 2 1
-38.79774910895209,5,6 0 5 2 5 2 7 2 1 19
-43.10823811467283,5,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15
-24.61472244631311,5,0 6 0 7 2 5 2 5 2 1 9 8 9 4 3 15 3
-41.23400893111954,5,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-77.16304951858805,5,6 0 1 17 5 2 17 5 2 17 7 2 8 10 4 3
-29.12543807612175,5,6 0 1 5 2 5 2 7 2 1 19 10 4 3
-35.3853883654656,5,0 6 13 5 2 5 2 7 2 1 12 0 14 11 1 3 4 3
-25.95137734304337,5,6 0 1 5 2 5 2 7 2 1 9 8 10 4 3 15
-25.67586343206277,5,6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 4 3
-42.70517126913019,5,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15
-24.57233314008997,5,0 6 0 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-128.1681617430286,5,0 6 5 21 16 20 16
-23.998392675960808,5,0 6 0 5 2 5 2 7 2 1 8 9 8 9 4 3 15 3
-46.41244237066789,5,6 0 5 2 7 2 5 2 1 19 1 4 3
-23.86800537128008,5,0 6 0 5 2 5 2 7 2 1 13 0 12 11 14 1 4 3
-67.9696460359861,5,0 6 0 17 7 2 17 1 5 2 5 2 1 4 3
-43.50238958796225,5,6 0 1 5 2 5 2 7 2 1 4 3 15 3
-50.001907206705475,5,0 6 7 2 5 2 1 5 2 4 3 15
-72.28023238517075,5,0 6 5 2 5 2 7 2 1 4 3 15 3 15
-35.815136224244064,5,0 6 0 5 2 5 2 7 2 1 19
-37.225507896207965,5,0 6 5 2 5 2 7 2 1 13 0 12 14 11 1 4 3
-72.16243864751995,5,0 6 0 17 5 2 5 2 17 7 2 1 4 3
-26.023006348209968,5,6 0 1 5 2 7 2 5 2 9 8 9 10 4 3 15
-38.81649487123234,5,0 6 7 2 5 2 5 2 1 19
-46.350879550507706,5,6 0 1 5 2 5 2 7 2 19 1 4 3
-41.126780351744976,5,0 6 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-29.11555822293959,5,0 6 0 7 2 5 2 5 2 1 19 10 4 3
-46.65487159961975,5,6 0 7 2 5 2 1 5 2 4 3 15 3
-49.931917038129434,5,0 6 7 2 5 2 1 5 4 3 15 3
-41.16385629535357,5,0 6 0 5 2 1 7 2 5 2 1 4 3 15 3
-31.07535605827409,5,6 0 1 5 2 7 2 5 2 1 19 4 3
-35.35883919863635,5,0 6 0 5 2 5 2 7 2 1 13 0 12 14 11 1 4 3
-29.197110074023342,5,0 6 0 5 2 7 2 1 5 2 1 19 4 3
-23.88485277742895,5,0 6 0 5 2 7 2 5 2 1 13 0 12 11 14 1 4 3
-29.743105814460712,5,0 6 0 5 2 7 2 5 2 1 10 4 3 15
-25.285808803921967,5,0 6 5 2 7 2 5 2 1 8 9 8 9 4 3 15 3
-40.94482441265553,5,0 6 0 1 5 2 5 2 7 2 1 4 3 15 3
-44.79947346274143,5,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 3 15
-44.75980931894723,5,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-25.70147528857875,5,0 6 5 2 7 2 5 2 1 12 13 0 14 11 1 4 3
-72.2860637279452,5,0 6 7 2 5 2 5 2 1 4 3 15 3 15
-31.19674154754209,5,0 6 7 2 1 5 2 5 2 1 19 4 3
-46.73148331127883,5,6 0 7 2 5 2 1 5 2 1 4 3 15
-29.674720517091966,4,0 6 0 7 2 5 2 1 5 2 8 9 13 12 0 14 11 1 3 13 12 0 14 11 1 3 8 9 4 3
-72.30214593305324,4,0 6 5 2 7 2 5 2 1 4 3 15 3 15
-33.280580447186686,4,6 0 5 2 7 2 5 2 1 19 4 3
-26.001757214770016,4,0 6 0 5 2 7 2 5 2 1 9 8 9 4 3 15
-35.283234670590154,4,0 6 13 5 2 5 2 7 2 1 12 0 11 14 1 3 4 3
-46.38906791959322,4,6 0 5 2 5 2 7 2 1 19 1 4 3
-25.941464398279482,4,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3 15
-46.65639258060644,4,0 6 0 7 2 5 2 1 5 2 4 3 15
-41.060518842809174,4,0 6 0 7 2 1 5 2 5 2 1 19 1 4 3
-25.267143135496866,4,0 6 5 2 5 2 7 2 1 8 9 8 9 4 3 15 3
-29.541636769190387,4,6 0 1 7 2 5 2 5 2 8 4 3 15 3
-26.068201124886407,4,6 0 1 5 2 5 2 7 2 9 8 9 4 3 15 3
-42.860682767621384,4,0 6 7 2 1 5 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-29.421155554404546,4,0 6 0 7 2 5 2 1 5 2 1 19 4 3
-33.25699034638064,4,6 0 7 2 5 2 5 2 1 19 4 3
-23.94988581075012,4,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 4 3
-26.00899872913066,4,0 6 0 5 2 7 2 5 2 1 9 8 4 3 15 3
-25.94197211992228,4,0 6 0 7 2 5 2 5 2 1 9 8 10 4 3 15
-29.5240485503178,4,6 0 1 5 2 7 2 5 2 8 4 3 15 3
-31.394620070350186,4,0 6 7 2 5 2 1 5 2 1 19 4 3
-46.29679601197735,4,0 6 0 17 7 2 5 2 5 2 1 4 3
-39.637011853165504,4,0 6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-52.9975171614072,4,0 6 13 7 2 5 2 5 2 1 12 0 11 14 1 3 4 3 15 3
-41.36822159394575,4,0 6 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-41.23511753940454,4,0 6 0 7 2 5 2 1 5 2 1 19 1 4 3
-43.51638299474654,4,0 6 0 5 2 7 2 1 5 2 19 1 4 3
-43.556708524661865,4,0 6 0 1 7 2 5 2 5 2 1 4 3 15
-27.558546044980645,4,6 0 1 5 2 7 2 5 2 9 8 10 4 3 15
-25.676092950205497,4,6 0 5 2 5 2 7 2 1 12 13 0 14 11 1 4 3
-29.723213137663336,4,0 6 0 5 2 5 2 7 2 1 10 4 3 15
-43.76071649542115,4,6 0 1 7 2 5 2 1 5 2 4 3 15 3
-100.86463263295552,4,6 0 17 5 2 17 5 2 17 7 2 1 4 3
-31.71633120712367,4,0 6 7 2 5 2 5 2 1 10 4 3 15
-27.6087583206802,4,6 0 1 5 2 7 2 5 2 9 8 4 3 15 3
-43.638102032033494,4,0 6 7 2 1 5 2 5 2 1 19 1 4 3
-25.989394824749642,4,0 6 0 7 2 5 2 5 2 1 9 8 4 3 15 3
-26.13871328641956,4,0 6 0 7 2 5 2 5 2 1 8 9 4 3 15 3
-49.944722423272104,4,0 6 7 5 2 5 2 1 4 3 15 3
-46.492501465538886,4,6 0 5 2 7 2 1 5 2 1 4 3 15
-25.266752485220014,4,6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 4 3
-41.3542272762889,4,0 6 0 2 1 5 2 7 5 2 1 4 3 15 3
-25.947507880360533,4,0 6 7 2 5 2 5 2 1 9 8 9 10 4 3 15
-43.50381550763729,4,0 6 0 1 5 2 5 2 7 2 1 4 3 15
-40.99460607573748,4,0 6 0 1 7 2 5 2 5 2 1 4 3 15 3
-40.965448928309634,4,0 6 0 1 5 2 7 2 5 2 1 4 3 15 3
-46.66851118578826,4,0 6 7 2 5 2 1 5 2 19 1 4 3
-25.68302177457244,4,0 6 5 2 5 2 7 2 1 12 13 0 14 11 1 4 3
-72.15141649869261,4,0 6 0 17 7 2 17 5 2 5 2 1 4 3
-35.41355732923263,4,0 6 0 7 2 5 2 5 2 1 13 0 12 14 11 1 4 3
-45.20556565692172,4,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 4 15 3
-24.757826360789018,4,6 0 1 7 2 1 5 2 5 2 9 8 10 4 3 15 3
-35.942854388656094,3,0 6 5 2 7 2 1 5 2 1 19
-53.56259715660936,3,0 6 5 2 7 2 5 2 1 19 1
-31.74398098611847,3,6 0 1 5 2 5 2 7 2 10 4 3 15
-24.00518234431349,3,0 6 5 2 7 2 1 5 2 1 13 0 12 11 14 1 4 3
-46.49951426260722,3,6 0 1 7 2 1 5 2 5 2 4 3 15
-32.32921827796536,3,0 6 0 7 2 5 2 5 2 1 10 13 12 0 11 14 1 3 4 3
-44.74388733219469,3,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 4 3 15
-40.96775105541215,3,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-41.49767263343893,3,0 6 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-29.89797764577448,3,0 6 0 7 2 5 2 1 5 2 8 9 13 12 0 14 11 1 3 13 0 12 11 14 1 3 8 9 4 3
-37.29352637514955,3,0 6 0 5 2 5 2 1 7 2 8 9 13 0 12 11 14 1 3 13 0 12 14 11 1 3 8 9 4 3
-24.394495150824376,3,0 6 0 7 2 5 2 5 2 1 12 13 0 14 11 1 4 3
-46.55674408973006,3,0 6 0 5 2 7 5 2 1 4 3 15 3
-37.29352637514957,3,0 6 0 5 2 5 2 1 7 2 8 9 13 0 12 14 11 1 3 13 0 12 11 14 1 3 8 9 4 3
-29.89797764577448,3,0 6 0 7 2 5 2 1 5 2 8 9 13 0 12 11 14 1 3 13 12 0 14 11 1 3 8 9 4 3
-100.87176015584309,3,6 0 17 5 2 17 7 2 17 5 2 1 4 3
-45.15010268833566,3,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 3 15
-30.94521773112518,3,0 6 0 5 2 7 2 5 2 13 1 0 12 11 14 1 3 4 3 15 3
-24.126288625735558,3,0 6 7 2 1 5 2 5 2 1 8 9 8 9 4 3 15 3
-43.09280472721139,3,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 4 15 3
-39.40563066272312,3,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15 3
-81.81045578599326,3,6 0 1 17 5 2 17 7 2 17 5 2 8 4 3
-24.50518136902873,3,0 6 5 2 7 2 5 2 1 8 9 8 9 8 4 3 15 3
-25.71572735253372,3,6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 4 3
-41.35932621166194,3,6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-33.87731496666752,3,0 6 7 2 5 2 5 2 1 10 13 12 0 11 14 1 3 4 3
-42.75479746052799,3,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 4 15 3
-36.96772604768156,3,0 6 0 5 2 7 2 1 5 2 8 9 13 0 12 14 11 1 3 13 12 0 14 11 1 3 8 9 4 3
-29.721333825454654,3,6 0 7 2 5 2 5 2 1 10 4 3 15 3
-26.067750615889945,3,6 0 1 5 2 7 2 5 2 9 8 9 4 3 15 3
-25.280080754018197,3,0 6 0 5 2 7 2 5 2 1 8 9 8 9 4 3 15
-24.016125060964647,3,0 6 0 5 2 7 2 5 2 1 8 9 8 9 4 3 15 3
-37.070269246467035,3,0 6 0 5 2 5 2 1 7 2 8 9 13 12 0 14 11 1 3 13 0 12 14 11 1 3 8 9 4 3
-46.8279758129906,3,0 6 0 2 7 2 5 2 1 5 4 3 15
-46.424666264744594,3,0 6 5 2 7 2 1 5 2 4 3 15 3
-43.52572905551977,3,0 6 0 1 5 2 7 2 5 2 1 4 3 15
-26.094285337815727,3,6 0 1 5 2 7 2 1 5 2 9 8 10 4 3 15
-46.53495334271248,3,0 6 0 7 2 1 5 2 5 2 1 19 1
-42.829877608251465,3,0 6 5 2 7 2 1 5 2 1 13 12 0 14 11 1 3 4 3 15
-46.31255164262094,3,0 6 0 17 5 2 5 2 7 2 1 4 3
-31.511014760939933,3,6 0 1 7 2 5 2 5 2 8 4 3 15
-31.492253994142512,3,6 0 1 5 2 7 2 5 2 8 4 3 15
-46.66851118578826,3,0 6 7 2 5 2 1 5 2 4 3 15 3
-30.09585543183639,3,0 6 0 5 2 7 2 1 5 2 8 9 13 12 0 11 14 1 3 13 12 0 11 14 1 3 8 9 4 3
-25.26021431112993,3,6 0 5 2 5 2 7 2 1 8 9 8 9 4 3 15 3
-24.42218966007891,3,6 0 1 5 2 5 2 7 2 9 8 9 8 9 8 4 3 15
-46.424666264744594,3,0 6 5 2 7 2 1 5 2 19 1 4 3
-39.76106909934647,3,0 6 0 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 4 3 15 3
-109.18362961579193,3,0 6 0 17 5 2 17 7 2 17 5 2 1 4 3 15 3
-43.108120550983095,3,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 4 15 3
-24.576175055893568,3,0 6 0 5 2 5 2 7 2 1 9 8 10 4 3 15 3
-41.024251204928134,3,0 6 0 5 2 7 2 1 5 2 1 19 1 4 3
-24.113037957125147,3,0 6 0 7 2 5 2 5 2 1 0 12 13 14 11 1 4 3
-35.92273126435581,3,0 6 0 7 2 5 2 1 5 2 8 9 8 13 0 12 14 11 1 3 13 0 12 14 11 1 3 8 9 8 4 3
-57.837085960963144,3,0 6 17 7 2 5 2 5 2 1
-43.52430313584475,3,6 0 1 5 2 7 2 5 2 1 4 3 15 3
-28.02843630832335,3,0 6 0 5 2 7 2 5 2 1 19 1 10 4 3
