epoch,lr,time,loss
90,0.001,11:44:45,0.11192248475093108
91,0.001,11:44:50,0.11108266161038326
92,0.001,11:44:55,0.11094888643576549
93,0.001,11:45:00,0.11065172891204174
94,0.001,11:45:05,0.11049911093253356
95,0.001,11:45:11,0.11002240158044375
96,0.001,11:45:16,0.11169765660395989
97,0.001,11:45:21,0.11100764343371758
98,0.001,11:45:26,0.1096864603459835
99,0.001,11:45:31,0.11003766438135734
100,0.001,11:45:36,0.11033899451677616
101,0.001,11:45:41,0.11032401082607415
102,0.001,11:45:46,0.10993837966368748
103,0.001,11:45:51,0.10847556877594727
104,0.001,11:46:00,0.10901446611835407
105,0.001,11:46:05,0.10901433114822094
106,0.001,11:46:10,0.10848523074617752
107,0.001,11:46:15,0.10865795669647363
108,0.001,11:46:20,0.10890046449807975
109,0.001,11:46:25,0.10848316292350109
110,0.001,11:46:30,0.1083228846008961
111,0.001,11:46:35,0.10821222284665474
112,0.001,11:46:41,0.10868324912511386
113,0.001,11:46:46,0.10954949001853283
114,0.001,11:46:51,0.10829635021778253
115,0.001,11:46:56,0.10815557293020762
116,0.001,11:47:01,0.10823443789894764
117,0.001,11:47:10,0.12557111422602946
118,0.001,11:47:15,0.11331925111321303
119,0.001,11:47:20,0.11099312712366764
120,0.001,11:47:25,0.1100509327191573
121,0.001,11:47:31,0.10987347135177025
122,0.001,11:47:36,0.10949524979178722
123,0.001,11:47:41,0.10889509578163807
124,0.001,11:47:46,0.10798263205931737
125,0.001,11:47:51,0.10732351444088496
126,0.001,11:47:57,0.10788946254895283
127,0.001,11:48:02,0.10912350593851163
128,0.001,11:48:07,0.10802418881883988
129,0.001,11:48:15,0.10850984259293629
130,0.001,11:48:21,0.10798505464425454
131,0.001,11:48:26,0.10840179799841
132,0.001,11:48:31,0.10692150747546783
133,0.001,11:48:36,0.10731143848254131
134,0.001,11:48:45,0.10730284165877563
135,0.001,11:48:50,0.10667089200936831
136,0.001,11:48:55,0.10720184760598037
137,0.001,11:49:00,0.10697815882471892
138,0.001,11:49:05,0.10747904158555545
139,0.001,11:49:10,0.10828836147601788
140,0.001,11:49:19,0.10778722482231948
141,0.001,11:49:24,0.10585226978246982
142,0.001,11:49:29,0.10698272545750324
143,0.001,11:49:35,0.10682320967316628
144,0.001,11:49:40,0.10623580160049292
145,0.001,11:49:45,0.10730028467682692
146,0.001,11:49:53,0.10782748890610841
147,0.001,11:49:58,0.10710381487241158
148,0.001,11:50:04,0.10690360287061104
149,0.001,11:50:09,0.10616542857426864
150,0.001,11:50:14,0.10540460537259395
151,0.001,11:50:19,0.1068513083916444
152,0.001,11:50:24,0.10704893389573464
153,0.001,11:50:29,0.10657396253484946
154,0.001,11:50:38,0.10671230606161632
155,0.001,11:50:43,0.10718014807655261
156,0.001,11:50:48,0.10656194073649553
157,0.001,11:50:53,0.10659311568507782
158,0.001,11:50:58,0.10658145180115333
159,0.001,11:51:04,0.10615201093829595
160,0.001,11:51:09,0.10650524812249038
161,0.001,11:51:14,0.10689150656645115
162,0.001,11:51:19,0.10506962468990913
163,0.001,11:51:24,0.10505013769635788
164,0.001,11:51:29,0.10649895983246657
165,0.001,11:51:38,0.10730527341365814
166,0.001,11:51:43,0.1066968495456072
167,0.001,11:51:48,0.10622603045060085
168,0.001,11:51:53,0.10595636213055024
169,0.001,11:51:58,0.1067154175386979
170,0.001,11:52:03,0.10552556927387531
171,0.001,11:52:08,0.10630280839709136
172,0.001,11:52:14,0.10660829882209118
173,0.001,11:52:19,0.10572696849703789
174,0.001,11:52:24,0.10620485332149726
175,0.001,11:52:29,0.10664781440909092
176,0.001,11:52:34,0.10589918952721816
177,0.001,11:52:39,0.10600221042449658
178,0.001,11:52:44,0.10582474418557607
179,0.001,11:52:53,0.10611814604355739
180,0.001,11:52:58,0.10475249129992265
181,0.001,11:53:03,0.10532425258022088
182,0.001,11:53:08,0.10639330114309604
183,0.001,11:53:13,0.10536167713312003
184,0.001,11:53:19,0.10681387466879991
185,0.001,11:53:24,0.1077372540648167
186,0.001,11:53:29,0.1059988963489349
187,0.001,11:53:34,0.10526669913759598
188,0.001,11:53:39,0.10602503097974338
189,0.001,11:53:44,0.10634041491609353
190,0.001,11:53:51,0.10766136273741722
191,0.001,11:53:58,0.10469773383094715
192,0.001,11:54:03,0.10570229761875592
193,0.001,11:54:09,0.10569997504353523
194,0.001,11:54:14,0.1068580262362957
195,0.001,11:54:21,0.10558168905285689
196,0.001,11:54:27,0.10453374110735379
197,0.001,11:54:32,0.10646623487655933
198,0.001,11:54:37,0.10508264715854938
199,0.001,11:54:43,0.10707427131441924
200,0.001,11:54:48,0.10605112233987221
201,0.001,11:54:53,0.10489481515609302
202,0.001,11:54:58,0.10557295783207966
203,0.001,11:55:03,0.10426324491317455
204,0.001,11:55:09,0.10557591542601585
205,0.001,11:55:14,0.1047739819265329
206,0.001,11:55:19,0.10568125889851497
207,0.001,11:55:24,0.10663175239012791
208,0.001,11:55:33,0.10454539524821135
209,0.001,11:55:38,0.10518897554049125
210,0.001,11:55:43,0.10534702155452508
211,0.001,11:55:48,0.10590597328085166
212,0.001,11:55:53,0.10552526351351005
213,0.001,11:55:59,0.10591091588139534
214,0.001,11:56:04,0.10555077430147392
215,0.001,11:56:09,0.1047781419295531
216,0.001,11:56:15,0.10592126531096605
217,0.001,11:56:20,0.10523480750047244
218,0.001,11:56:26,0.10510076095278446
219,0.001,11:56:31,0.10510471921700698
220,0.001,11:56:36,0.10659072290246303
221,0.001,11:56:41,0.10523073747754097
222,0.001,11:56:46,0.10589382081077649
223,0.001,11:56:51,0.10556645949299519
224,0.001,11:56:56,0.10579108418180393
225,0.001,11:57:01,0.10611020372464107
226,0.001,11:57:06,0.10715574054763867
227,0.001,11:57:12,0.10505387330284485
228,0.001,11:57:20,0.10450670180412439
229,0.001,11:57:25,0.10634351235169631
230,0.001,11:57:30,0.1037195258988784
231,0.001,11:57:36,0.10494319664744231
232,0.001,11:57:41,0.10435268913324063
233,0.001,11:57:53,0.10511425166175915
234,0.001,11:57:59,0.10480670946148726
235,0.001,11:58:04,0.10476303501771046
236,0.001,11:58:10,0.10660100327088283
237,0.001,11:58:15,0.10574914916203572
238,0.001,11:58:21,0.10462129574555618
239,0.001,11:58:26,0.10572910394806129
240,0.001,11:58:32,0.10347789368377282
241,0.001,11:58:37,0.10600822132367355
242,0.001,11:58:43,0.10491125744122726
243,0.001,11:58:48,0.10510049416468693
244,0.001,11:58:57,0.1052904547407077
245,0.001,11:59:03,0.10548471172268574
246,0.001,11:59:08,0.10553209798840377
247,0.001,11:59:13,0.10721277130337861
248,0.001,11:59:19,0.10569159772533637
249,0.001,11:59:24,0.10564379107493621
250,0.001,11:59:29,0.10456662682386544
251,0.001,11:59:35,0.10715700485385381
252,0.001,11:59:40,0.10544565549263588
253,0.001,11:59:46,0.10561513642852123
254,0.001,11:59:51,0.10451740255722633
255,0.001,11:59:56,0.10400824965192722
256,0.001,12:00:02,0.10490766826730508
257,0.001,12:00:07,0.10460517985316423
258,0.001,12:00:12,0.10460606704537685
259,0.001,12:00:18,0.10484022475205935
260,0.001,12:00:23,0.10477679394758664
261,0.001,12:00:28,0.104646580437055
262,0.001,12:00:34,0.10494299003711113
263,0.001,12:00:39,0.1045166660959904
264,0.001,12:00:45,0.1048905594417682
265,0.001,12:00:54,0.10696295104347743
266,0.001,12:00:59,0.10415674258883183
267,0.001,12:01:05,0.10396322092184654
268,0.001,12:01:10,0.10594099043653561
269,0.001,12:01:16,0.10446364461229397
270,0.001,12:01:22,0.10527758902082077
271,0.001,12:01:27,0.10537488500659282
272,0.001,12:01:33,0.10481093480036809
273,0.001,12:01:39,0.10477213475566644
274,0.001,12:01:45,0.10415944428398059
275,0.001,12:01:54,0.10471469966264871
276,0.001,12:02:03,0.10463109526496667
277,0.001,12:02:11,0.10469482495234562
278,0.001,12:02:17,0.1056499403829758
279,0.001,12:02:23,0.10550647372236618
280,0.001,12:02:28,0.10598070804889385
281,0.001,12:02:35,0.10475021572067188
282,0.001,12:02:40,0.104958315881399
283,0.001,12:02:45,0.10511641978071286
284,0.001,12:02:51,0.10500383835572463
285,0.001,12:02:56,0.1051042415201664
286,0.001,12:03:05,0.10416480526328087
287,0.001,12:03:10,0.10396533258832417
288,0.001,12:03:15,0.10564813132469471
289,0.001,12:03:22,0.10471488048250858
290,0.001,12:03:27,0.10543527368169564
291,0.001,12:03:36,0.10586501084841214
292,0.001,12:03:41,0.1057545505464077
293,0.001,12:03:47,0.10518903772418316
294,0.001,12:03:52,0.10583836757219754
295,0.001,12:04:00,0.10474408819125249
296,0.001,12:04:09,0.1051577114715026
297,0.001,12:04:15,0.10555653990461276
298,0.001,12:04:21,0.10519196265018903
299,0.001,12:04:27,0.10524972814780015
300,0.0001,12:04:33,0.10452163391388379
301,0.0001,12:04:38,0.10405114952188271
302,0.0001,12:04:43,0.10472889903646249
303,0.0001,12:04:50,0.10394026052493316
304,0.0001,12:04:55,0.10471899836109234
305,0.0001,12:05:01,0.10432442363638145
306,0.0001,12:05:06,0.10488595097110821
307,0.0001,12:05:13,0.10423245825446568
308,0.0001,12:05:19,0.10459719082483879
309,0.0001,12:05:25,0.1050818356183859
310,0.0001,12:05:30,0.10490309762266967
311,0.0001,12:05:35,0.10539116624456185
312,0.0001,12:05:41,0.10460011890301338
313,0.0001,12:05:47,0.10465561426602878
314,0.0001,12:05:55,0.10576221375511242
315,0.0001,12:06:01,0.10420149163557933
316,0.0001,12:06:06,0.10461271926760674
317,0.0001,12:06:12,0.10514121789198655
318,0.0001,12:06:17,0.10481256877000515
319,0.0001,12:06:22,0.10386365451491796
320,0.0001,12:06:27,0.10464457909648235
321,0.0001,12:06:33,0.10627927889044468
322,0.0001,12:06:38,0.10503027645441201
323,0.0001,12:06:43,0.10493973556619424
324,0.0001,12:06:49,0.10442531051544043
325,0.0001,12:06:55,0.10516023664520337
326,0.0001,12:07:01,0.10483841311473113
327,0.0001,12:07:06,0.10357555288534898
328,0.0001,12:07:12,0.1045637741111792
329,0.0001,12:07:18,0.10463185121233647
330,0.0001,12:07:23,0.10378344729542732
331,0.0001,12:07:29,0.1046493285550521
332,0.0001,12:07:34,0.1031986062343304
333,0.0001,12:07:39,0.10539216892077373
334,0.0001,12:07:45,0.10448745609476016
335,0.0001,12:07:50,0.10419359774543689
336,0.0001,12:07:55,0.10547592118382454
337,0.0001,12:08:01,0.10483791679143906
338,0.0001,12:08:06,0.10646655181279549
339,0.0001,12:08:12,0.10418659735184449
340,0.0001,12:08:17,0.10553665401843879
341,0.0001,12:08:26,0.10529730726893131
342,0.0001,12:08:31,0.10506822369419612
343,0.0001,12:08:36,0.10549249958533508
344,0.0001,12:08:42,0.10524286587650959
345,0.0001,12:08:47,0.10355659631582406
346,0.0001,12:08:52,0.10409607423039582
347,0.0001,12:08:58,0.10533098733195892
348,0.0001,12:09:04,0.10495339334011078
349,0.0001,12:09:10,0.10602334714852847
350,1e-05,12:09:16,0.10437980007666808
351,1e-05,12:09:22,0.10591613386686032
352,1e-05,12:09:28,0.10397751113543144
353,1e-05,12:09:33,0.10484550520777702
354,1e-05,12:09:39,0.10462007499658145
355,1e-05,12:09:49,0.10467750951647758
356,1e-05,12:09:54,0.1047775000333786
357,1e-05,12:10:00,0.1051067397571527
358,1e-05,12:10:06,0.10502308950974391
359,1e-05,12:10:12,0.10360732674598694
360,1e-05,12:10:18,0.10438427758904603
361,1e-05,12:10:24,0.10432350635528564
362,1e-05,12:10:30,0.10477378649207261
363,1e-05,12:10:35,0.10389950900123669
364,1e-05,12:10:41,0.1049462198637999
365,1e-05,12:10:47,0.1046302719758107
366,1e-05,12:10:52,0.10455708922101901
367,1e-05,12:10:58,0.10580584320884484
368,1e-05,12:11:03,0.10394735233141826
369,1e-05,12:11:08,0.1040907221344801
