epoch,lr,time,loss
225,0.001,21:43:41,0.18583723405996957
226,0.001,21:43:42,0.18474983175595602
227,0.001,21:43:42,0.18770847221215567
228,0.001,21:43:43,0.18261394401391348
229,0.001,21:43:43,0.18390309810638428
230,0.001,21:43:44,0.18256917099157968
231,0.001,21:43:44,0.18099352717399597
232,0.001,21:43:45,0.18029029170672098
233,0.001,21:43:46,0.17876972258090973
234,0.001,21:43:46,0.18207538624604544
235,0.001,21:43:47,0.17907986541589102
236,0.001,21:43:47,0.17955253521601358
237,0.001,21:43:48,0.1788855493068695
238,0.001,21:43:49,0.17711162567138672
239,0.001,21:43:49,0.17324890196323395
240,0.001,21:43:50,0.1752838889757792
241,0.001,21:43:50,0.17055672407150269
242,0.001,21:43:51,0.17414268354574838
243,0.001,21:43:52,0.17130013803641
244,0.001,21:43:52,0.17257697383562723
245,0.001,21:43:53,0.17278998096783957
246,0.001,21:43:53,0.16922906041145325
247,0.001,21:43:54,0.17301454146703085
248,0.001,21:43:54,0.17018001774946848
249,0.001,21:43:55,0.17007607221603394
250,0.001,21:43:55,0.17549391587575278
251,0.001,21:43:56,0.17026513814926147
252,0.001,21:43:57,0.16478833556175232
253,0.001,21:43:57,0.1638713926076889
254,0.001,21:43:58,0.1661709944407145
255,0.001,21:43:58,0.16634654502073923
256,0.001,21:43:59,0.16564305126667023
257,0.001,21:43:59,0.16378690799077353
258,0.001,21:44:00,0.1667714367310206
259,0.001,21:44:01,0.16477214793364206
260,0.001,21:44:01,0.16522456208864847
261,0.001,21:44:02,0.16043189664681753
262,0.001,21:44:02,0.1644445409377416
263,0.001,21:44:03,0.16240009168783823
264,0.001,21:44:04,0.16031187772750854
265,0.001,21:44:04,0.16220163305600485
266,0.001,21:44:05,0.16072939336299896
267,0.001,21:44:05,0.16211489339669546
268,0.001,21:44:06,0.1595074584086736
269,0.001,21:44:06,0.15984763701756796
270,0.001,21:44:07,0.16079084078470865
271,0.001,21:44:08,0.1596822291612625
272,0.001,21:44:08,0.1591609319051107
273,0.001,21:44:09,0.15710910161336264
274,0.001,21:44:09,0.15641894936561584
275,0.001,21:44:10,0.15836278100808462
276,0.001,21:44:10,0.15902415414651236
277,0.001,21:44:11,0.1577933132648468
278,0.001,21:44:11,0.15596090257167816
279,0.001,21:44:12,0.15339204172293344
280,0.001,21:44:13,0.15503528714179993
281,0.001,21:44:13,0.15256244440873465
282,0.001,21:44:14,0.15222526093324026
283,0.001,21:44:14,0.15201243261496225
284,0.001,21:44:15,0.15373200178146362
285,0.001,21:44:15,0.1499882439772288
286,0.001,21:44:16,0.15679245193799338
287,0.001,21:44:16,0.15429988006750742
288,0.001,21:44:17,0.15080346167087555
289,0.001,21:44:18,0.15359104176362356
290,0.001,21:44:18,0.15205036600430807
291,0.001,21:44:19,0.15168731908003488
292,0.001,21:44:19,0.14877068996429443
293,0.001,21:44:20,0.14977328975995383
294,0.001,21:44:20,0.1514049470424652
295,0.001,21:44:21,0.14922149976094565
296,0.001,21:44:22,0.15056035419305167
297,0.001,21:44:22,0.14669624467690787
298,0.001,21:44:23,0.1461030493179957
299,0.001,21:44:23,0.14897107084592184
300,0.0001,21:44:24,0.14782801767190298
301,0.0001,21:44:24,0.14710672199726105
302,0.0001,21:44:25,0.1505622367064158
303,0.0001,21:44:25,0.14808802803357443
304,0.0001,21:44:26,0.14670300980408987
305,0.0001,21:44:26,0.14618909855683646
306,0.0001,21:44:27,0.14566383262475333
307,0.0001,21:44:28,0.14589103062947592
308,0.0001,21:44:28,0.14736840625603995
309,0.0001,21:44:29,0.1462298035621643
310,0.0001,21:44:29,0.1501662035783132
311,0.0001,21:44:30,0.1460937907298406
312,0.0001,21:44:30,0.1479016343752543
313,0.0001,21:44:31,0.14837253590424856
314,0.0001,21:44:32,0.14699103434880575
315,0.0001,21:44:32,0.14766056835651398
316,0.0001,21:44:33,0.1446202794710795
317,0.0001,21:44:33,0.14886405567328134
318,0.0001,21:44:34,0.14920932551225027
319,0.0001,21:44:34,0.1505220631758372
320,0.0001,21:44:35,0.14756181836128235
321,0.0001,21:44:35,0.148115873336792
322,0.0001,21:44:36,0.1461265484491984
323,0.0001,21:44:37,0.14508831004301706
324,0.0001,21:44:37,0.14572021861871085
325,0.0001,21:44:38,0.1453729271888733
326,0.0001,21:44:38,0.144655371705691
327,0.0001,21:44:39,0.14734273155530295
328,0.0001,21:44:39,0.14739657938480377
329,0.0001,21:44:40,0.14473396042982736
330,0.0001,21:44:40,0.1437522123257319
331,0.0001,21:44:41,0.14484876890977225
332,0.0001,21:44:42,0.14988618592421213
333,0.0001,21:44:42,0.14370418588320413
334,0.0001,21:44:43,0.14816067616144815
335,0.0001,21:44:43,0.14434278011322021
336,0.0001,21:44:44,0.14829319218794504
337,0.0001,21:44:44,0.14662976562976837
338,0.0001,21:44:45,0.14748908579349518
339,0.0001,21:44:46,0.14847744007905325
340,0.0001,21:44:46,0.1450185328722
341,0.0001,21:44:47,0.1458630512158076
342,0.0001,21:44:47,0.14793452620506287
343,0.0001,21:44:48,0.14450283845265707
344,0.0001,21:44:48,0.14618427058060965
345,0.0001,21:44:49,0.1462869495153427
346,0.0001,21:44:50,0.1461187998453776
347,0.0001,21:44:50,0.1453262766202291
348,0.0001,21:44:51,0.1467140018939972
349,0.0001,21:44:51,0.14329243699709573
350,1e-05,21:44:52,0.1477059523264567
351,1e-05,21:44:52,0.14311687151590982
352,1e-05,21:44:53,0.1484393229087194
353,1e-05,21:44:53,0.14405486484368643
354,1e-05,21:44:54,0.14275734623273215
355,1e-05,21:44:55,0.14399316906929016
356,1e-05,21:44:55,0.14786251386006674
357,1e-05,21:44:56,0.1449695279200872
358,1e-05,21:44:56,0.14497837920983633
359,1e-05,21:44:57,0.14667976399262747
360,1e-05,21:44:57,0.14397026598453522
361,1e-05,21:44:58,0.1438350329796473
362,1e-05,21:44:59,0.14654879768689474
363,1e-05,21:44:59,0.14402666687965393
364,1e-05,21:45:00,0.14872731765111288
365,1e-05,21:45:00,0.14501704275608063
366,1e-05,21:45:01,0.14402920007705688
367,1e-05,21:45:01,0.1451395352681478
368,1e-05,21:45:02,0.14484562476476034
369,1e-05,21:45:03,0.14589731891949972
